Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Note	Open Position Quantity	Close Position Quantity	Duration	Commission (C)	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Total Efficiency	Account	Highest Cumulative P/L (C)	Lowest Cumulative P/L (C)	Maximum Runup (C)	Maximum Drawdown (C)
NQH26	Long	2025-12-18  04:46:08.280	2025-12-18  05:03:31.564	25082.00	25091.25	2	8	8	361.60	2407.80	AT_NQ_TM(D-R-2+last50)	8	6	00:17:23	8.40	25098.75	25080.75	22.7%	0.0%	4548.80	5720.00	-1210.00	670.00	-50.00	5.2%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  04:52:26.967	2025-12-18  05:03:31.564	25091.75	25091.25	1	8	6	-14.20	2393.60	AT_NQ_TM(D-R-2+last50)	8	5	00:11:04	4.20	25098.75	25091.25	1.3%	0.0%	4534.60	5225.00	-85.00	140.00	-10.00	-0.3%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  04:52:26.967	2025-12-18  05:15:39.057	25091.75	25071.75	2	8	8	-808.40	1585.20	AT_NQ_TM(D-R-2+last50)	8	3	00:23:12	8.40	25098.75	25071.75	1.2%	0.0%	3726.20	5505.00	-885.00	280.00	-800.00	-12.7%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:00:00.964	2025-12-18  05:15:39.057	25097.50	25071.75	1	8	6	-519.20	1066.00	AT_NQ_TM(D-R-2+last50)	8	2	00:15:38	4.20	25098.75	25071.75	12.7%	0.0%	3207.00	5340.00	-1375.00	25.00	-515.00	-7.7%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:00:00.964	2025-12-18  05:31:24.672	25097.50	25089.50	1	8	7	-164.20	901.80	AT_NQ_TM(D-R-2+last50)	8	7	00:31:23	4.20	25098.75	25068.25	24.5%	0.0%	3042.80	5365.00	-1960.00	25.00	-585.00	-2.2%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:00:00.964	2025-12-18  05:32:35.526	25097.50	25094.25	1	8	8	-69.20	832.60	AT_NQ_TM(D-R-2+last50)	8	6	00:32:34	4.20	25098.75	25068.25	31.2%	0.0%	2973.60	5390.00	-2545.00	25.00	-585.00	-0.9%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:23:44.901	2025-12-18  05:35:30.687	25068.25	25086.25	1	8	3	355.80	1188.40	AT_NQ_TM(D-R-2+last50)	3	5	00:11:45	4.20	25099.50	25068.25	29.8%	44.9%	3329.40	3945.00	-1170.00	625.00	0.00	7.0%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:23:51.661	2025-12-18  06:13:03.344	25071.50	25094.00	1	8	4	445.80	1634.20	AT_NQ_TM(D-R-2+last50)	5	7	00:49:11	4.20	25099.50	25071.50	28.5%	40.1%	3775.20	4505.00	-1170.00	560.00	0.00	7.9%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:23:51.661	2025-12-18  06:13:53.803	25071.50	25090.50	1	8	5	375.80	2010.00	AT_NQ_TM(D-R-2+last50)	5	6	00:50:02	4.20	25099.50	25071.50	24.8%	40.1%	4151.00	5065.00	-1170.00	560.00	0.00	6.0%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:30:00.575	2025-12-18  06:13:53.803	25085.50	25090.50	1	8	6	95.80	2105.80	AT_NQ_TM(D-R-2+last50)	8	5	00:43:53	4.20	25099.50	25083.50	19.9%	19.5%	4246.80	5345.00	-1210.00	280.00	-40.00	1.5%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  05:30:00.575	2025-12-18  06:25:20.758	25085.50	25086.75	2	8	8	41.60	2147.40	AT_NQ_TM(D-R-2+last50)	8	3	00:55:20	8.40	25099.50	25083.50	18.5%	19.5%	4288.40	5905.00	-1290.00	560.00	-80.00	0.6%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  06:09:16.191	2025-12-18  06:25:20.758	25090.25	25086.75	1	8	6	-74.20	2073.20	AT_NQ_TM(D-R-2+last50)	8	2	00:16:04	4.20	25094.25	25086.75	2.1%	13.5%	4214.20	5445.00	-190.00	80.00	-70.00	-1.3%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  06:09:16.191	2025-12-18  06:35:12.269	25090.25	25099.25	1	8	7	175.80	2249.00	AT_NQ_TM(D-R-2+last50)	8	7	00:25:56	4.20	25099.25	25074.50	11.1%	13.5%	4390.00	5625.00	-505.00	180.00	-315.00	2.9%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  06:09:16.191	2025-12-18  06:37:32.913	25090.25	25096.25	1	8	8	115.80	2364.80	AT_NQ_TM(D-R-2+last50)	8	6	00:28:16	4.20	25100.75	25074.50	14.1%	13.5%	4505.80	5835.00	-820.00	210.00	-315.00	1.7%	V_sim16	2407.80	-2788.20	5196.00	-3230.60
NQH26	Long	2025-12-18  06:25:48.439	2025-12-18  06:37:32.913	25083.25	25096.25	1	8	3	255.80	2620.60	AT_NQ_TM(D-R-2+last50)	3	5	00:11:44	4.20	25100.75	25074.50	18.1%	23.6%	4761.60	5055.00	-805.00	350.00	-175.00	4.4%	V_sim16	2620.60	-2788.20	5408.80	-3230.60
NQH26	Long	2025-12-18  06:25:54.219	2025-12-18  06:39:30.269	25079.00	25092.50	1	8	4	265.80	2886.40	AT_NQ_TM(D-R-2+last50)	4	4	00:13:36	4.20	25100.75	25074.50	18.2%	29.8%	5027.40	5490.00	-895.00	435.00	-90.00	4.2%	V_sim16	2886.40	-2788.20	5674.60	-3230.60
NQH26	Long	2025-12-18  06:27:00.622	2025-12-18  06:39:30.269	25085.00	25092.50	1	8	5	145.80	3032.20	AT_NQ_TM(D-R-2+last50)	5	3	00:12:29	4.20	25100.75	25085.00	15.5%	21.1%	5173.20	5805.00	-895.00	315.00	0.00	2.2%	V_sim16	3032.20	-2788.20	5820.40	-3230.60
NQH26	Long	2025-12-18  06:34:18.760	2025-12-18  06:39:30.269	25095.75	25092.50	1	8	6	-69.20	2963.00	AT_NQ_TM(D-R-2+last50)	8	2	00:05:11	4.20	25100.75	25092.50	13.0%	5.5%	5104.00	5905.00	-960.00	100.00	-65.00	-1.0%	V_sim16	3032.20	-2788.20	5820.40	-3230.60
NQH26	Long	2025-12-18  06:34:18.760	2025-12-18  07:01:57.800	25095.75	25096.75	2	8	8	31.60	2994.60	AT_NQ_TM(D-R-2+last50)	8	6	00:27:39	8.40	25106.75	25080.75	20.1%	5.5%	5135.60	6345.00	-1560.00	440.00	-600.00	0.4%	V_sim16	3032.20	-2788.20	5820.40	-3230.60
NQH26	Long	2025-12-18  06:43:20.786	2025-12-18  07:01:57.800	25089.00	25096.75	1	8	3	150.80	3145.40	AT_NQ_TM(D-R-2+last50)	3	5	00:18:37	4.20	25106.75	25080.75	13.5%	16.8%	5286.40	6025.00	-765.00	355.00	-165.00	2.2%	V_sim16	3145.40	-2788.20	5933.60	-3230.60
NQH26	Long	2025-12-18  06:43:42.923	2025-12-18  07:05:05.779	25084.50	25111.25	1	8	4	530.80	3676.20	AT_NQ_TM(D-R-2+last50)	4	7	00:21:22	4.20	25111.25	25080.75	18.5%	23.2%	5817.20	6560.00	-840.00	535.00	-75.00	7.2%	V_sim16	3676.20	-2788.20	6464.40	-3230.60
NQH26	Long	2025-12-18  06:46:24.395	2025-12-18  07:05:53.207	25091.75	25107.50	1	8	5	310.80	3987.00	AT_NQ_TM(D-R-2+last50)	5	6	00:19:28	4.20	25112.00	25091.75	14.7%	12.9%	6128.00	6965.00	-840.00	405.00	0.00	4.0%	V_sim16	3987.00	-2788.20	6775.20	-3230.60
NQH26	Long	2025-12-18  07:00:16.362	2025-12-18  07:05:53.207	25106.00	25107.50	1	8	6	25.80	4012.80	AT_NQ_TM(D-R-2+last50)	8	5	00:05:36	4.20	25112.00	25096.75	13.0%	0.0%	6153.80	7085.00	-1025.00	120.00	-185.00	0.3%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:00:16.362	2025-12-18  07:43:41.264	25106.00	25105.25	1	8	7	-19.20	3993.60	AT_NQ_TM(D-R-2+last50)	8	7	00:43:24	4.20	25112.00	25091.75	15.2%	0.0%	6134.60	7205.00	-1310.00	120.00	-285.00	-0.2%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:00:16.362	2025-12-18  07:45:03.424	25106.00	25101.50	1	8	8	-94.20	3899.40	AT_NQ_TM(D-R-2+last50)	8	6	00:44:47	4.20	25112.00	25091.75	16.8%	0.0%	6040.40	7325.00	-1595.00	120.00	-285.00	-1.1%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:04:10.252	2025-12-18  07:45:03.424	25107.50	25101.50	1	8	6	-124.20	3775.20	AT_NQ_TM(D-R-2+last50)	8	5	00:40:53	4.20	25112.00	25091.75	12.8%	0.0%	5916.20	6815.00	-1145.00	90.00	-315.00	-1.6%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:04:10.252	2025-12-18  07:51:54.524	25107.50	25092.75	2	8	8	-598.40	3176.80	AT_NQ_TM(D-R-2+last50)	8	3	00:47:44	8.40	25112.00	25091.75	13.4%	0.0%	5317.80	6995.00	-1775.00	180.00	-630.00	-6.8%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:37:30.147	2025-12-18  07:51:54.524	25101.25	25092.75	1	8	6	-174.20	3002.60	AT_NQ_TM(D-R-2+last50)	8	2	00:14:24	4.20	25109.00	25091.75	17.6%	13.2%	5143.60	6970.00	-1705.00	155.00	-190.00	-2.0%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:37:30.147	2025-12-18  08:10:31.374	25101.25	25096.50	1	8	7	-99.20	2903.40	AT_NQ_TM(D-R-2+last50)	8	7	00:33:01	4.20	25109.00	25085.00	21.1%	13.2%	5044.40	7125.00	-2030.00	155.00	-325.00	-1.1%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:37:30.147	2025-12-18  08:11:16.597	25101.25	25091.75	1	8	8	-194.20	2709.20	AT_NQ_TM(D-R-2+last50)	8	6	00:33:46	4.20	25109.00	25085.00	22.4%	13.2%	4850.20	7280.00	-2355.00	155.00	-325.00	-2.0%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
NQH26	Long	2025-12-18  07:52:36.064	2025-12-18  08:11:16.597	25088.50	25091.75	1	8	3	60.80	2770.00	AT_NQ_TM(D-R-2+last50)	3	5	00:18:40	4.20	25098.50	25085.00	11.9%	28.9%	4911.00	5830.00	-720.00	200.00	-70.00	0.9%	V_sim16	4012.80	-2788.20	6801.00	-3230.60
