ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	PositionQuantity	OrderActionSource	InternalOrderID	OpenClose	IsAutomated	Symbol	ParentInternalOrderID	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username
Orders	2025-12-18  21:24:50.193476	2025-12-18  21:24:50.193467	36850558	Stop Limit	3	Filled	V_sim16	Buy	25272.25	25282.25	25272.75	3	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25271.75 Ask: 25272.75 Last: 25272.75. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119413	Close	Y	NQH26		36850558.1			0.00	36850558	20119413.85713	Good till Canceled	shimishon
Positions	2025-12-18  21:24:50.193504	00:00:00.000000			3	Unspecified	V_sim16								Updated Internal Position Quantity to 0. Previous: -3. Fill of InternalOrderID: 20119413			N	NQH26					0.00				
Fills	2025-12-18  21:24:50.193510	2025-12-18  21:24:52.974000	36850558	Stop Limit	3	Filled	V_sim16	Buy	25272.25	25282.25	25272.75	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25271.75 Ask: 25272.75 Last: 25272.75. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119413	Close	Y	NQH26		36850558.1	25272.75	25258.50	0.00	36850558	20119413.85713	Good till Canceled	shimishon
Positions	2025-12-18  21:24:50.193749	00:00:00.000000				Unspecified	V_sim16								Updated Service Position Quantity to 0			N	NQH26					0.00				
Orders	2025-12-18  21:24:50.305482	2025-12-18  21:24:50.305480	36850559	Limit	1	Open	V_sim16	Buy	25254.50				AT_NQ_TM(D-R-2+last50)		Initiating: Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  21:24:00.000	20119414	Close	Y	NQH26					0.00	36850559	20119414.54702	Good till Canceled	shimishon
Orders	2025-12-18  21:24:50.305503	2025-12-18  21:24:50.305500	36850559	Limit	1	Pending Cancel	V_sim16	Buy	25254.50				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  21:24:00.000	20119414	Close	Y	NQH26					0.00	36850559	20119414.54702	Good till Canceled	
Orders	2025-12-18  21:24:50.305542	2025-12-18  21:24:50.305541	36850560	Limit	1	Pending Cancel	V_sim16	Buy	25247.75				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  21:24:00.000	20119415	Close	Y	NQH26					0.00	36850560	20119415.51305	Good till Canceled	
Orders	2025-12-18  21:24:50.305550	2025-12-18  21:24:50.305549	36850561	Limit	1	Pending Cancel	V_sim16	Buy	25205.50				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  21:24:00.000	20119416	Close	Y	NQH26					0.00	36850561	20119416.32890	Good till Canceled	
Orders	2025-12-18  21:24:50.463306	2025-12-18  21:24:50.463299	36850559	Limit	1	Canceled	V_sim16	Buy	25254.50				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119414	Close	Y	NQH26					0.00	36850559	20119414.54702	Good till Canceled	shimishon
Orders	2025-12-18  21:24:50.554069	2025-12-18  21:24:50.554060	36850560	Limit	1	Canceled	V_sim16	Buy	25247.75				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119415	Close	Y	NQH26					0.00	36850560	20119415.51305	Good till Canceled	shimishon
Orders	2025-12-18  21:24:50.554168	2025-12-18  21:24:50.554167	36850561	Limit	1	Canceled	V_sim16	Buy	25205.50				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119416	Close	Y	NQH26					0.00	36850561	20119416.32890	Good till Canceled	shimishon
Positions	2025-12-18  21:25:00.225946	00:00:00.000000				Unspecified	V_sim16								Removing Position with quantity of 0			N	NQH26					0.00				
Orders	2025-12-18  21:47:59.793775	2025-12-18  21:47:59.793764		Market	3	Order Sent	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  21:48:00.000 | Last: 25263.75 | AOE=false | AOU=false	20119520	Open	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  21:47:59.951716	2025-12-18  21:47:59.951710	36850692	Market	3	Pending Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119520	Open	Y	NQH26					0.00		20119520.74449	Good till Canceled	shimishon
Orders	2025-12-18  21:47:59.951779	2025-12-18  21:47:59.951778	36850692	Market	3	Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119520	Open	Y	NQH26					0.00	36850692	20119520.74449	Good till Canceled	shimishon
Orders	2025-12-18  21:47:59.951792	2025-12-18  21:47:59.951791	36850692	Market	3	Filled	V_sim16	Sell			25264.00	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25264.00 Ask: 25264.75 Last: 25263.75. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119520	Open	Y	NQH26		36850692.1			0.00	36850692	20119520.74449	Good till Canceled	shimishon
Positions	2025-12-18  21:47:59.951803	00:00:00.000000			3	Unspecified	V_sim16							-3	Updated Internal Position Quantity to -3. Previous: 0. Fill of InternalOrderID: 20119520			N	NQH26					0.00				
Fills	2025-12-18  21:47:59.951812	2025-12-18  21:48:02.326000	36850692	Market	3	Filled	V_sim16	Sell			25264.00	3	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25264.00 Ask: 25264.75 Last: 25263.75. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119520	Open	Y	NQH26		36850692.1			0.00	36850692	20119520.74449	Good till Canceled	shimishon
Positions	2025-12-18  21:48:00.032779	00:00:00.000000				Unspecified	V_sim16							-3	Updated Service Position Quantity to -3			N	NQH26					0.00				
Orders	2025-12-18  21:48:00.063669	2025-12-18  21:48:00.063663		Stop Limit	3	Order Sent	V_sim16	Buy	25276.50	25286.50			AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  21:48:00.000 | Last: 25263.75 | Scaling out | AOE=false | AOU=false	20119521	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  21:48:00.063998	2025-12-18  21:48:00.063994		Limit	1	Order Sent	V_sim16	Buy	25258.75				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  21:48:00.000 | Last: 25263.75 | Scaling out | AOE=false | AOU=false	20119522	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  21:48:00.064161	2025-12-18  21:48:00.064158		Limit	1	Order Sent	V_sim16	Buy	25252.50				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  21:48:00.000 | Last: 25263.75 | Scaling out | AOE=false | AOU=false	20119523	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  21:48:00.064296	2025-12-18  21:48:00.064293		Limit	1	Order Sent	V_sim16	Buy	25212.50				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  21:48:00.000 | Last: 25263.75 | Scaling out | AOE=false | AOU=false	20119524	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  21:48:00.225332	2025-12-18  21:48:00.225323	36850693	Stop Limit	3	Pending Open	V_sim16	Buy	25276.50	25286.50			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119521	Close	Y	NQH26					0.00		20119521.28743	Good till Canceled	shimishon
Orders	2025-12-18  21:48:00.225392	2025-12-18  21:48:00.225391	36850693	Stop Limit	3	Open	V_sim16	Buy	25276.50	25286.50			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119521	Close	Y	NQH26					0.00	36850693	20119521.28743	Good till Canceled	shimishon
Orders	2025-12-18  21:48:00.226879	2025-12-18  21:48:00.226875	36850694	Limit	1	Pending Open	V_sim16	Buy	25258.75				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119522	Close	Y	NQH26					0.00		20119522.32424	Good till Canceled	shimishon
Orders	2025-12-18  21:48:00.312992	2025-12-18  21:48:00.312986	36850694	Limit	1	Open	V_sim16	Buy	25258.75				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119522	Close	Y	NQH26					0.00	36850694	20119522.32424	Good till Canceled	shimishon
Orders	2025-12-18  21:48:00.313088	2025-12-18  21:48:00.313087	36850695	Limit	1	Pending Open	V_sim16	Buy	25252.50				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119523	Close	Y	NQH26					0.00		20119523.16248	Good till Canceled	shimishon
Orders	2025-12-18  21:48:00.313176	2025-12-18  21:48:00.313171	36850695	Limit	1	Open	V_sim16	Buy	25252.50				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119523	Close	Y	NQH26					0.00	36850695	20119523.16248	Good till Canceled	shimishon
Orders	2025-12-18  21:48:00.440633	2025-12-18  21:48:00.440625	36850696	Limit	1	Pending Open	V_sim16	Buy	25212.50				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119524	Close	Y	NQH26					0.00		20119524.92532	Good till Canceled	shimishon
Orders	2025-12-18  21:48:00.440700	2025-12-18  21:48:00.440699	36850696	Limit	1	Open	V_sim16	Buy	25212.50				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119524	Close	Y	NQH26					0.00	36850696	20119524.92532	Good till Canceled	shimishon
Orders	2025-12-18  21:54:35.406081	2025-12-18  21:54:35.406072	36850694	Limit	1	Filled	V_sim16	Buy	25258.75		25258.75	1	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25258.50 Ask: 25259.50 Last: 25259.00. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119522	Close	Y	NQH26		36850694.1			0.00	36850694	20119522.32424	Good till Canceled	shimishon
Positions	2025-12-18  21:54:35.406104	00:00:00.000000			1	Unspecified	V_sim16							-2	Updated Internal Position Quantity to -2. Previous: -3. Fill of InternalOrderID: 20119522			N	NQH26					0.00				
Fills	2025-12-18  21:54:35.406109	2025-12-18  21:54:38.152000	36850694	Limit	1	Filled	V_sim16	Buy	25258.75		25258.75	1	AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25258.50 Ask: 25259.50 Last: 25259.00. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119522	Close	Y	NQH26		36850694.1	25273.25	25258.75	0.00	36850694	20119522.32424	Good till Canceled	shimishon
Positions	2025-12-18  21:54:35.406315	00:00:00.000000				Unspecified	V_sim16							-2	Updated Service Position Quantity to -2			N	NQH26					0.00				
Orders	2025-12-18  21:54:35.505896	2025-12-18  21:54:35.505892	36850693	Stop Limit	3	Pending Modify	V_sim16	Buy	25276.50	25286.50			AT_NQ_TM(D-R-2+last50)	-2	Auto-trade order modification: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3. Requested Price: 25263.75. Requested Quantity: 2	20119521	Close	Y	NQH26					0.00	36850693	20119521.28743	Good till Canceled	shimishon
Orders	2025-12-18  21:54:35.666298	2025-12-18  21:54:35.666291	36850693	Stop Limit	2	Open	V_sim16	Buy	25263.75	25273.75			AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119521	Close	Y	NQH26					0.00	36850693	20119521.28743	Good till Canceled	shimishon
Orders	2025-12-18  21:57:00.581653	2025-12-18  21:57:00.581642	36850693	Stop Limit	2	Filled	V_sim16	Buy	25263.75	25273.75	25263.25	2	AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25262.75 Ask: 25263.25 Last: 25264.00. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119521	Close	Y	NQH26		36850693.1			0.00	36850693	20119521.28743	Good till Canceled	shimishon
Positions	2025-12-18  21:57:00.581683	00:00:00.000000			2	Unspecified	V_sim16								Updated Internal Position Quantity to 0. Previous: -2. Fill of InternalOrderID: 20119521			N	NQH26					0.00				
Fills	2025-12-18  21:57:00.581688	2025-12-18  21:57:03.265000	36850693	Stop Limit	2	Filled	V_sim16	Buy	25263.75	25273.75	25263.25	2	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25262.75 Ask: 25263.25 Last: 25264.00. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119521	Close	Y	NQH26		36850693.1	25263.25	25255.25	0.00	36850693	20119521.28743	Good till Canceled	shimishon
Positions	2025-12-18  21:57:00.581996	00:00:00.000000				Unspecified	V_sim16								Updated Service Position Quantity to 0			N	NQH26					0.00				
Orders	2025-12-18  21:57:00.696666	2025-12-18  21:57:00.696665	36850695	Limit	1	Open	V_sim16	Buy	25252.50				AT_NQ_TM(D-R-2+last50)		Initiating: Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  21:57:00.000	20119523	Close	Y	NQH26					0.00	36850695	20119523.16248	Good till Canceled	shimishon
Orders	2025-12-18  21:57:00.696686	2025-12-18  21:57:00.696683	36850695	Limit	1	Pending Cancel	V_sim16	Buy	25252.50				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  21:57:00.000	20119523	Close	Y	NQH26					0.00	36850695	20119523.16248	Good till Canceled	
Orders	2025-12-18  21:57:00.696720	2025-12-18  21:57:00.696719	36850696	Limit	1	Pending Cancel	V_sim16	Buy	25212.50				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  21:57:00.000	20119524	Close	Y	NQH26					0.00	36850696	20119524.92532	Good till Canceled	
Orders	2025-12-18  21:57:00.853625	2025-12-18  21:57:00.853620	36850695	Limit	1	Canceled	V_sim16	Buy	25252.50				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119523	Close	Y	NQH26					0.00	36850695	20119523.16248	Good till Canceled	shimishon
Orders	2025-12-18  21:57:00.853685	2025-12-18  21:57:00.853684	36850696	Limit	1	Canceled	V_sim16	Buy	25212.50				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119524	Close	Y	NQH26					0.00	36850696	20119524.92532	Good till Canceled	shimishon
Positions	2025-12-18  21:57:10.235484	00:00:00.000000				Unspecified	V_sim16								Removing Position with quantity of 0			N	NQH26					0.00				
Orders	2025-12-18  22:22:10.935908	2025-12-18  22:22:10.935894		Market	3	Order Sent	V_sim16	Buy					AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  22:21:00.000 | Last: 25259.5 | AOE=false | AOU=false	20119656	Open	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  22:22:11.183550	2025-12-18  22:22:11.183527	36850897	Market	3	Pending Open	V_sim16	Buy					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119656	Open	Y	NQH26					0.00		20119656.89177	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.183708	2025-12-18  22:22:11.183706	36850897	Market	3	Open	V_sim16	Buy					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119656	Open	Y	NQH26					0.00	36850897	20119656.89177	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.183729	2025-12-18  22:22:11.183728	36850897	Market	3	Filled	V_sim16	Buy			25260.50	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25259.75 Ask: 25260.50 Last: 25259.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119656	Open	Y	NQH26		36850897.1			0.00	36850897	20119656.89177	Good till Canceled	shimishon
Positions	2025-12-18  22:22:11.183762	00:00:00.000000			3	Unspecified	V_sim16							3	Updated Internal Position Quantity to 3. Previous: 0. Fill of InternalOrderID: 20119656			N	NQH26					0.00				
Fills	2025-12-18  22:22:11.183774	2025-12-18  22:22:13.839000	36850897	Market	3	Filled	V_sim16	Buy			25260.50	3	AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25259.75 Ask: 25260.50 Last: 25259.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119656	Open	Y	NQH26		36850897.1			0.00	36850897	20119656.89177	Good till Canceled	shimishon
Positions	2025-12-18  22:22:11.184210	00:00:00.000000				Unspecified	V_sim16							3	Updated Service Position Quantity to 3			N	NQH26					0.00				
Orders	2025-12-18  22:22:11.303250	2025-12-18  22:22:11.303241		Stop Limit	3	Order Sent	V_sim16	Sell	25235.75	25225.75			AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  22:21:00.000 | Last: 25260.25 | Scaling out | AOE=false | AOU=false	20119657	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  22:22:11.303653	2025-12-18  22:22:11.303646		Limit	1	Order Sent	V_sim16	Sell	25265.75				AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  22:21:00.000 | Last: 25260.25 | Scaling out | AOE=false | AOU=false	20119658	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  22:22:11.303861	2025-12-18  22:22:11.303857		Limit	1	Order Sent	V_sim16	Sell	25272.25				AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  22:21:00.000 | Last: 25260.25 | Scaling out | AOE=false | AOU=false	20119659	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  22:22:11.304045	2025-12-18  22:22:11.304041		Limit	1	Order Sent	V_sim16	Sell	25312.25				AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  22:21:00.000 | Last: 25260.25 | Scaling out | AOE=false | AOU=false	20119660	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  22:22:11.463916	2025-12-18  22:22:11.463905	36850907	Stop Limit	3	Pending Open	V_sim16	Sell	25235.75	25225.75			AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119657	Close	Y	NQH26					0.00		20119657.27794	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.463983	2025-12-18  22:22:11.463981	36850907	Stop Limit	3	Open	V_sim16	Sell	25235.75	25225.75			AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119657	Close	Y	NQH26					0.00	36850907	20119657.27794	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.464005	2025-12-18  22:22:11.464003	36850908	Limit	1	Pending Open	V_sim16	Sell	25265.75				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119658	Close	Y	NQH26					0.00		20119658.86960	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.551243	2025-12-18  22:22:11.551227	36850908	Limit	1	Open	V_sim16	Sell	25265.75				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119658	Close	Y	NQH26					0.00	36850908	20119658.86960	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.551407	2025-12-18  22:22:11.551404	36850909	Limit	1	Pending Open	V_sim16	Sell	25272.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119659	Close	Y	NQH26					0.00		20119659.13193	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.551425	2025-12-18  22:22:11.551424	36850909	Limit	1	Open	V_sim16	Sell	25272.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119659	Close	Y	NQH26					0.00	36850909	20119659.13193	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.551452	2025-12-18  22:22:11.551451	36850910	Limit	1	Pending Open	V_sim16	Sell	25312.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119660	Close	Y	NQH26					0.00		20119660.94594	Good till Canceled	shimishon
Orders	2025-12-18  22:22:11.551468	2025-12-18  22:22:11.551467	36850910	Limit	1	Open	V_sim16	Sell	25312.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119660	Close	Y	NQH26					0.00	36850910	20119660.94594	Good till Canceled	shimishon
Orders	2025-12-18  22:22:15.963163	2025-12-18  22:22:15.963155	36850908	Limit	1	Filled	V_sim16	Sell	25265.75		25265.75	1	AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25264.50 Ask: 25265.75 Last: 25267.25. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119658	Close	Y	NQH26		36850908.1			0.00	36850908	20119658.86960	Good till Canceled	shimishon
Positions	2025-12-18  22:22:15.963190	00:00:00.000000			1	Unspecified	V_sim16							2	Updated Internal Position Quantity to 2. Previous: 3. Fill of InternalOrderID: 20119658			N	NQH26					0.00				
Fills	2025-12-18  22:22:15.963196	2025-12-18  22:22:18.855000	36850908	Limit	1	Filled	V_sim16	Sell	25265.75		25265.75	1	AT_NQ_TM(D-R-2+last50)	2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25264.50 Ask: 25265.75 Last: 25267.25. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119658	Close	Y	NQH26		36850908.1	25265.75	25260.00	0.00	36850908	20119658.86960	Good till Canceled	shimishon
Positions	2025-12-18  22:22:15.963411	00:00:00.000000				Unspecified	V_sim16							2	Updated Service Position Quantity to 2			N	NQH26					0.00				
Orders	2025-12-18  22:22:16.117972	2025-12-18  22:22:16.117967	36850907	Stop Limit	3	Pending Modify	V_sim16	Sell	25235.75	25225.75			AT_NQ_TM(D-R-2+last50)	2	Auto-trade order modification: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3. Requested Price: 25260.75. Requested Quantity: 2	20119657	Close	Y	NQH26					0.00	36850907	20119657.27794	Good till Canceled	shimishon
Orders	2025-12-18  22:22:16.274549	2025-12-18  22:22:16.274540	36850907	Stop Limit	2	Open	V_sim16	Sell	25260.75	25250.75			AT_NQ_TM(D-R-2+last50)	2	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119657	Close	Y	NQH26					0.00	36850907	20119657.27794	Good till Canceled	shimishon
Orders	2025-12-18  22:22:27.513217	2025-12-18  22:22:27.513207	36850907	Stop Limit	2	Filled	V_sim16	Sell	25260.75	25250.75	25260.25	2	AT_NQ_TM(D-R-2+last50)	2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25260.25 Ask: 25261.25 Last: 25260.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119657	Close	Y	NQH26		36850907.1			0.00	36850907	20119657.27794	Good till Canceled	shimishon
