ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	OrderActionSource	InternalOrderID	Symbol	OpenClose	ParentInternalOrderID	PositionQuantity	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username	IsAutomated
Orders	2026-01-20  08:01:45.056250	2026-01-20  08:01:45.056246		Limit	1	Order Sent	3Q_sim14	Buy	57.1399987				AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2026-01-19  18:20:41.216 | Last: 59.149998 | Scaling out | AOE=false | AOU=false	20484725	CLG26	Close		-3				0.00			Good till Canceled		Y
Orders	2026-01-20  08:01:45.064513	2026-01-20  08:01:45.064507	20528997	Stop Limit	3	Pending Open	3Q_sim14	Buy	59.4499987	59.8499987			AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484722	CLG26	Close		-3				0.00		20484722.11626	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:01:45.064533	2026-01-20  08:01:45.064532	20528998	Limit	1	Pending Open	3Q_sim14	Buy	58.9399987				AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484723	CLG26	Close		-3				0.00		20484723.92574	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:01:45.064541	2026-01-20  08:01:45.064540	20528999	Limit	1	Pending Open	3Q_sim14	Buy	58.5399987				AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484724	CLG26	Close		-3				0.00		20484724.64777	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:01:45.064548	2026-01-20  08:01:45.064547	20529000	Limit	1	Pending Open	3Q_sim14	Buy	57.1399987				AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484725	CLG26	Close		-3				0.00		20484725.10263	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:01:45.319923	2026-01-20  08:01:45.319921	20528997	Stop Limit	3	Open	3Q_sim14	Buy	59.4499987	59.8499987			AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484722	CLG26	Close		-3				0.00	37553247	20484722.11626	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:01:45.319934	2026-01-20  08:01:45.319933	20528998	Limit	1	Open	3Q_sim14	Buy	58.9399987				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484723	CLG26	Close		-3				0.00	37553248	20484723.92574	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:01:45.319944	2026-01-20  08:01:45.319943	20528999	Limit	1	Open	3Q_sim14	Buy	58.5399987				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484724	CLG26	Close		-3				0.00	37553249	20484724.64777	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:01:45.319956	2026-01-20  08:01:45.319955	20529000	Limit	1	Open	3Q_sim14	Buy	57.1399987				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484725	CLG26	Close		-3				0.00	37553250	20484725.10263	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:26:19.008603	2026-01-20  08:26:19.008596	20528998	Limit	1	Filled	3Q_sim14	Buy	58.9399987		58.9399987	1	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 58.92 Ask: 58.94 Last: 58.95. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484723	CLG26	Close		-3	37553248.1			0.00	37553248	20484723.92574	Good till Canceled	shimishon	Y
Positions	2026-01-20  08:26:19.008620	00:00:00.000000			1	Unspecified	3Q_sim14							Updated Internal Position Quantity to -2. Previous: -3. Fill of InternalOrderID: 20484723		CLG26			-2				0.00					N
Fills	2026-01-20  08:26:19.008623	2026-01-20  08:26:19.000000	20528998	Limit	1	Filled	3Q_sim14	Buy	58.9399987		58.9399987	1	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 58.92 Ask: 58.94 Last: 58.95. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484723	CLG26	Close		-2	37553248.1	59.1499977	58.9399987	0.00	37553248	20484723.92574	Good till Canceled	shimishon	Y
Positions	2026-01-20  08:26:19.008704	00:00:00.000000				Unspecified	3Q_sim14							Updated Service Position Quantity to -2		CLG26			-2				0.00					N
Orders	2026-01-20  08:26:19.123408	2026-01-20  08:26:19.123406	20528997	Stop Limit	3	Pending Cancel	3Q_sim14	Buy	59.4499987	59.8499987			AutoTrader_	Auto-trade canceled order: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3	20484722	CLG26	Close		-2				0.00	37553247	20484722.11626	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:26:19.123576	2026-01-20  08:26:19.123573		Stop Limit	2	Order Sent	3Q_sim14	Buy	59.6499987	59.6899987			AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2026-01-19  18:20:41.216 | Last: 58.949997 | Scaling out | AOE=false | AOU=false	20485336	CLG26	Close		-2				0.00			Good till Canceled		Y
Orders	2026-01-20  08:26:19.145289	2026-01-20  08:26:19.145284	20529611	Stop Limit	2	Pending Open	3Q_sim14	Buy	59.6499987	59.6899987			AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20485336	CLG26	Close		-2				0.00		20485336.56015	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:26:19.285095	2026-01-20  08:26:19.285090	20528997	Stop Limit	3	Canceled	3Q_sim14	Buy	59.4499987	59.8499987			AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484722	CLG26	Close		-2				0.00	37553247	20484722.11626	Good till Canceled	shimishon	Y
Orders	2026-01-20  08:26:19.356766	2026-01-20  08:26:19.356757	20529611	Stop Limit	2	Open	3Q_sim14	Buy	59.6499987	59.6899987			AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20485336	CLG26	Close		-2				0.00	37554056	20485336.56015	Good till Canceled	shimishon	Y
Orders	2026-01-20  10:48:21.062554	2026-01-20  10:48:21.062545	20529611	Stop Limit	2	Filled	3Q_sim14	Buy	59.6499987	59.6899987	59.6899987	2	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.68 Ask: 59.69 Last: 59.75. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20485336	CLG26	Close		-2	37554056.1			0.00	37554056	20485336.56015	Good till Canceled	shimishon	Y
Positions	2026-01-20  10:48:21.062569	00:00:00.000000			2	Unspecified	3Q_sim14							Updated Internal Position Quantity to 0. Previous: -2. Fill of InternalOrderID: 20485336		CLG26							0.00					N
Fills	2026-01-20  10:48:21.062571	2026-01-20  10:48:22.000000	20529611	Stop Limit	2	Filled	3Q_sim14	Buy	59.6499987	59.6899987	59.6899987	2	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.68 Ask: 59.69 Last: 59.75. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20485336	CLG26	Close			37554056.1	59.7500000	58.9499969	0.00	37554056	20485336.56015	Good till Canceled	shimishon	Y
Positions	2026-01-20  10:48:21.062709	00:00:00.000000				Unspecified	3Q_sim14							Updated Service Position Quantity to 0		CLG26							0.00					N
Orders	2026-01-20  10:48:21.176496	2026-01-20  10:48:21.176495	20528999	Limit	1	Open	3Q_sim14	Buy	58.5399987				AutoTrader_	Initiating: Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-01-19  18:20:41.216	20484724	CLG26	Close						0.00	37553249	20484724.64777	Good till Canceled	shimishon	Y
Orders	2026-01-20  10:48:21.176516	2026-01-20  10:48:21.176513	20528999	Limit	1	Pending Cancel	3Q_sim14	Buy	58.5399987				AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-01-19  18:20:41.216	20484724	CLG26	Close						0.00	37553249	20484724.64777	Good till Canceled		Y
Orders	2026-01-20  10:48:21.176550	2026-01-20  10:48:21.176549	20529000	Limit	1	Pending Cancel	3Q_sim14	Buy	57.1399987				AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-01-19  18:20:41.216	20484725	CLG26	Close						0.00	37553250	20484725.10263	Good till Canceled		Y
Orders	2026-01-20  10:48:21.334897	2026-01-20  10:48:21.334887	20528999	Limit	1	Canceled	3Q_sim14	Buy	58.5399987				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484724	CLG26	Close						0.00	37553249	20484724.64777	Good till Canceled	shimishon	Y
Orders	2026-01-20  10:48:21.407876	2026-01-20  10:48:21.407862	20529000	Limit	1	Canceled	3Q_sim14	Buy	57.1399987				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20484725	CLG26	Close						0.00	37553250	20484725.10263	Good till Canceled	shimishon	Y
Positions	2026-01-20  10:48:29.676823	00:00:00.000000				Unspecified	3Q_sim14							Removing Position with quantity of 0		CLG26							0.00					N
Orders	2026-01-20  19:12:15.690168	2026-01-20  19:12:15.690161		Market	3	Order Sent	3Q_sim14	Buy					AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2026-01-20  14:11:43.525 | Last: 60.34 | AOE=false | AOU=false	20508737	CLG26	Open						0.00			Good till Canceled		Y
Orders	2026-01-20  19:12:15.704213	2026-01-20  19:12:15.704204	20553012	Market	3	Pending Open	3Q_sim14	Buy					AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508737	CLG26	Open						0.00		20508737.30128	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.050846	2026-01-20  19:12:16.050839	20553012	Market	3	Open	3Q_sim14	Buy					AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508737	CLG26	Open						0.00	37615666	20508737.30128	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.050862	2026-01-20  19:12:16.050862	20553012	Market	3	Filled	3Q_sim14	Buy			60.3299987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 60.31 Ask: 60.33 Last: 60.34. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508737	CLG26	Open			37615666.1			0.00	37615666	20508737.30128	Good till Canceled	shimishon	Y
Positions	2026-01-20  19:12:16.050872	00:00:00.000000			3	Unspecified	3Q_sim14							Updated Internal Position Quantity to 3. Previous: 0. Fill of InternalOrderID: 20508737		CLG26			3				0.00					N
Fills	2026-01-20  19:12:16.050875	2026-01-20  19:12:17.000000	20553012	Market	3	Filled	3Q_sim14	Buy			60.3299987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 60.31 Ask: 60.33 Last: 60.34. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508737	CLG26	Open		3	37615666.1			0.00	37615666	20508737.30128	Good till Canceled	shimishon	Y
Positions	2026-01-20  19:12:16.051048	00:00:00.000000				Unspecified	3Q_sim14							Updated Service Position Quantity to 3		CLG26			3				0.00					N
Orders	2026-01-20  19:12:16.080372	2026-01-20  19:12:16.080367		Stop Limit	3	Order Sent	3Q_sim14	Sell	60.2299987	59.8299987			AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2026-01-20  14:11:43.525 | Last: 60.34 | Scaling out | AOE=false | AOU=false	20508749	CLG26	Close		3				0.00			Good till Canceled		Y
Orders	2026-01-20  19:12:16.080786	2026-01-20  19:12:16.080782		Limit	1	Order Sent	3Q_sim14	Sell	60.5299986				AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2026-01-20  14:11:43.525 | Last: 60.34 | Scaling out | AOE=false | AOU=false	20508750	CLG26	Close		3				0.00			Good till Canceled		Y
Orders	2026-01-20  19:12:16.080958	2026-01-20  19:12:16.080954		Limit	1	Order Sent	3Q_sim14	Sell	60.9299986				AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2026-01-20  14:11:43.525 | Last: 60.34 | Scaling out | AOE=false | AOU=false	20508751	CLG26	Close		3				0.00			Good till Canceled		Y
Orders	2026-01-20  19:12:16.081116	2026-01-20  19:12:16.081113		Limit	1	Order Sent	3Q_sim14	Sell	62.3299986				AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2026-01-20  14:11:43.525 | Last: 60.34 | Scaling out | AOE=false | AOU=false	20508752	CLG26	Close		3				0.00			Good till Canceled		Y
Orders	2026-01-20  19:12:16.095688	2026-01-20  19:12:16.095682	20553024	Stop Limit	3	Pending Open	3Q_sim14	Sell	60.2299987	59.8299987			AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508749	CLG26	Close		3				0.00		20508749.29211	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.095727	2026-01-20  19:12:16.095726	20553025	Limit	1	Pending Open	3Q_sim14	Sell	60.5299986				AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508750	CLG26	Close		3				0.00		20508750.98069	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.095736	2026-01-20  19:12:16.095735	20553026	Limit	1	Pending Open	3Q_sim14	Sell	60.9299986				AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508751	CLG26	Close		3				0.00		20508751.34637	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.095743	2026-01-20  19:12:16.095742	20553027	Limit	1	Pending Open	3Q_sim14	Sell	62.3299986				AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508752	CLG26	Close		3				0.00		20508752.90341	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.392417	2026-01-20  19:12:16.392408	20553024	Stop Limit	3	Open	3Q_sim14	Sell	60.2299987	59.8299987			AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508749	CLG26	Close		3				0.00	37615693	20508749.29211	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.392458	2026-01-20  19:12:16.392457	20553025	Limit	1	Open	3Q_sim14	Sell	60.5299986				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508750	CLG26	Close		3				0.00	37615694	20508750.98069	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.392470	2026-01-20  19:12:16.392469	20553026	Limit	1	Open	3Q_sim14	Sell	60.9299986				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508751	CLG26	Close		3				0.00	37615695	20508751.34637	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:12:16.392480	2026-01-20  19:12:16.392479	20553027	Limit	1	Open	3Q_sim14	Sell	62.3299986				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508752	CLG26	Close		3				0.00	37615696	20508752.90341	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:28:21.346895	2026-01-20  19:28:21.346873	20553025	Limit	1	Filled	3Q_sim14	Sell	60.5299986		60.5299986	1	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 60.53 Ask: 60.54 Last: 60.51. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508750	CLG26	Close		3	37615694.1			0.00	37615694	20508750.98069	Good till Canceled	shimishon	Y
Positions	2026-01-20  19:28:21.346924	00:00:00.000000			1	Unspecified	3Q_sim14							Updated Internal Position Quantity to 2. Previous: 3. Fill of InternalOrderID: 20508750		CLG26			2				0.00					N
Fills	2026-01-20  19:28:21.346931	2026-01-20  19:28:23.000000	20553025	Limit	1	Filled	3Q_sim14	Sell	60.5299986		60.5299986	1	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 60.53 Ask: 60.54 Last: 60.51. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508750	CLG26	Close		2	37615694.1	60.5299986	60.2399979	0.00	37615694	20508750.98069	Good till Canceled	shimishon	Y
Positions	2026-01-20  19:28:21.347983	00:00:00.000000				Unspecified	3Q_sim14							Updated Service Position Quantity to 2		CLG26			2				0.00					N
Orders	2026-01-20  19:28:21.474679	2026-01-20  19:28:21.474673	20553024	Stop Limit	3	Pending Cancel	3Q_sim14	Sell	60.2299987	59.8299987			AutoTrader_	Auto-trade canceled order: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3	20508749	CLG26	Close		2				0.00	37615693	20508749.29211	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:28:21.474894	2026-01-20  19:28:21.474888		Stop Limit	2	Order Sent	3Q_sim14	Sell	60.3699987	60.3299987			AutoTrader_	Auto-trade: CLG26 [CBV]  500 Volume #3 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2026-01-20  14:28:07.441 | Last: 60.51 | Scaling out | AOE=false | AOU=false	20509382	CLG26	Close		2				0.00			Good till Canceled		Y
Orders	2026-01-20  19:28:21.488319	2026-01-20  19:28:21.488317	20553657	Stop Limit	2	Pending Open	3Q_sim14	Sell	60.3699987	60.3299987			AutoTrader_	Order update (New). Info: Order from DTC client #3. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	20509382	CLG26	Close		2				0.00		20509382.92816	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:28:21.632898	2026-01-20  19:28:21.632893	20553024	Stop Limit	3	Canceled	3Q_sim14	Sell	60.2299987	59.8299987			AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508749	CLG26	Close		2				0.00	37615693	20508749.29211	Good till Canceled	shimishon	Y
Orders	2026-01-20  19:28:21.708153	2026-01-20  19:28:21.708147	20553657	Stop Limit	2	Open	3Q_sim14	Sell	60.3699987	60.3299987			AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20509382	CLG26	Close		2				0.00	37619473	20509382.92816	Good till Canceled	shimishon	Y
Orders	2026-01-20  21:59:28.062854	2026-01-20  21:59:28.062841	20553026	Limit	1	Pending Cancel	3Q_sim14	Sell	60.9299986				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Canceling orders for Flatten Position operation Flatten Position for symbol where trading has ended. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508751	CLG26	Close		2				0.00	37615695	20508751.34637	Good till Canceled	shimishon	Y
Orders	2026-01-20  21:59:28.062927	2026-01-20  21:59:28.062925	20553026	Limit	1	Canceled	3Q_sim14	Sell	60.9299986				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508751	CLG26	Close		2				0.00	37615695	20508751.34637	Good till Canceled	shimishon	Y
Orders	2026-01-20  21:59:28.062940	2026-01-20  21:59:28.062939	20553027	Limit	1	Pending Cancel	3Q_sim14	Sell	62.3299986				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Canceling orders for Flatten Position operation Flatten Position for symbol where trading has ended. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508752	CLG26	Close		2				0.00	37615696	20508752.90341	Good till Canceled	shimishon	Y
Orders	2026-01-20  21:59:28.138948	2026-01-20  21:59:28.138938	20553027	Limit	1	Canceled	3Q_sim14	Sell	62.3299986				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20508752	CLG26	Close		2				0.00	37615696	20508752.90341	Good till Canceled	shimishon	Y
Orders	2026-01-20  21:59:28.139002	2026-01-20  21:59:28.139000	20553657	Stop Limit	2	Pending Cancel	3Q_sim14	Sell	60.3699987	60.3299987			AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Canceling orders for Flatten Position operation Flatten Position for symbol where trading has ended. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20509382	CLG26	Close		2				0.00	37619473	20509382.92816	Good till Canceled	shimishon	Y
Orders	2026-01-20  21:59:28.139012	2026-01-20  21:59:28.139011	20553657	Stop Limit	2	Canceled	3Q_sim14	Sell	60.3699987	60.3299987			AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	20509382	CLG26	Close		2				0.00	37619473	20509382.92816	Good till Canceled	shimishon	Y
Orders	2026-01-20  21:59:28.139040	2026-01-20  21:59:30.000000	20558543	Market	2	Pending Open	3Q_sim14	Sell						Order update (Order update). Info: Trading Evaluator (New). Info: Order to flatten Position. Flatten Position for symbol where trading has ended | New order originated from external service | New order originated from external service	20514268	CLG26	Close		2				0.00	37632936		Day		N
Orders	2026-01-20  21:59:28.139046	2026-01-20  21:59:28.139045	20558543	Market	2	Open	3Q_sim14	Sell						Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted	20514268	CLG26	Close		2				0.00	37632936		Day		N
Orders	2026-01-20  21:59:28.139053	2026-01-20  21:59:28.139052	20558543	Market	2	Filled	3Q_sim14	Sell			58.0399987	2		Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 58.04 Ask: 58.04 Last: 60.53	20514268	CLG26	Close		2	37632936.1			0.00	37632936		Day		N
Positions	2026-01-20  21:59:28.139057	00:00:00.000000			2	Unspecified	3Q_sim14							Updated Internal Position Quantity to 0. Previous: 2. Fill of InternalOrderID: 20514268		CLG26							0.00					N
Fills	2026-01-20  21:59:28.139060	2026-01-20  19:29:42.000000	20558543	Market	2	Filled	3Q_sim14	Sell			58.0399987	2		Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 58.04 Ask: 58.04 Last: 60.53	20514268	CLG26	Close			37632936.1	60.5499992	58.0399987	0.00	37632936		Day		N
Positions	2026-01-20  21:59:28.139246	00:00:00.000000				Unspecified	3Q_sim14							Updated Service Position Quantity to 0		CLG26							0.00					N
Orders	2026-01-20  21:59:28.143242	2026-01-20  21:59:30.000000	20558544	Market	3	Pending Open	3Q_sim14	Sell						Order update (Order update). Info: Trading Evaluator (New). Info: Order to flatten Position. Flatten Position for symbol where trading has ended | New order originated from external service | New order originated from external service	20514269	CLN25	Close		3				0.00	37632937		Day		N
Orders	2026-01-20  21:59:28.143269	2026-01-20  21:59:28.143267	20558544	Market	3	Open	3Q_sim14	Sell						Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted	20514269	CLN25	Close		3				0.00	37632937		Day		N
Orders	2026-01-20  21:59:28.167963	2026-01-20  21:59:28.167963				Unspecified	3Q_sim14							CLG26 [CBV]  500 Volume #3 | User order entry | Unable to Flatten/Reverse. Position does not exist		CLG26							0.00			Day		Y
Positions	2026-01-20  21:59:34.733581	00:00:00.000000				Unspecified	3Q_sim14							Removing Position with quantity of 0		CLG26							0.00					N
Orders	2026-01-20  23:00:03.099628	2026-01-20  23:00:03.099626	20558544	Market	3	Pending Cancel	3Q_sim14	Sell						Order update (Order update). Info: Trading Evaluator (Order update). Info: Order is expired based on Time in Force	20514269	CLN25	Close		3				0.00	37632937		Day		N
Orders	2026-01-20  23:00:03.176855	2026-01-20  23:00:03.176848	20558544	Market	3	Canceled	3Q_sim14	Sell						Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled	20514269	CLN25	Close		3				0.00	37632937		Day		N
