ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	OrderActionSource	InternalOrderID	Symbol	OpenClose	ParentInternalOrderID	PositionQuantity	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username	IsAutomated
Positions	2025-12-03  09:54:31.358696	00:00:00.000000			1	Unspecified	IPS_TM_5dupli							Updated Internal Position Quantity to 2. Previous: 3. Fill of InternalOrderID: 19784807		CLF26			2				0.00					N
Fills	2025-12-03  09:54:31.358702	2025-12-03  09:54:40.000000	19829077	Limit	1	Filled	IPS_TM_5dupli	Sell	59.4099987		59.4099987	1	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.39 Ask: 59.41 Last: 59.40. Fill based on queue. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784807	CLF26	Close		2	36311792.1	59.4099987	59.3299980	0.00	36311792	19784807.84277	Good till Canceled	shimishon	Y
Positions	2025-12-03  09:54:31.359278	00:00:00.000000				Unspecified	IPS_TM_5dupli							Updated Service Position Quantity to 2		CLF26			2				0.00					N
Orders	2025-12-03  09:54:31.500645	2025-12-03  09:54:31.500634	19829076	Stop Limit	3	Pending Cancel	IPS_TM_5dupli	Sell	59.2399987	58.8399987			AutoTrader_	Auto-trade canceled order: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3	19784806	CLF26	Close		2				0.00	36311791	19784806.39574	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:54:31.501228	2025-12-03  09:54:31.501215		Stop Limit	2	Order Sent	IPS_TM_5dupli	Sell	59.2399987	59.1999987			AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2025-12-03  04:50:40.568 | Last: 59.41 | Scaling out | AOE=false | AOU=false	19784842	CLF26	Close		2				0.00			Good till Canceled		Y
Orders	2025-12-03  09:54:31.515414	2025-12-03  09:54:31.515410	19829112	Stop Limit	2	Pending Open	IPS_TM_5dupli	Sell	59.2399987	59.1999987			AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784842	CLF26	Close		2				0.00		19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:54:31.747754	2025-12-03  09:54:31.747725	19829076	Stop Limit	3	Canceled	IPS_TM_5dupli	Sell	59.2399987	58.8399987			AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784806	CLF26	Close		2				0.00	36311791	19784806.39574	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:54:31.748114	2025-12-03  09:54:31.748111	19829112	Stop Limit	2	Open	IPS_TM_5dupli	Sell	59.2399987	59.1999987			AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784842	CLF26	Close		2				0.00	36311827	19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:55:39.520400	2025-12-03  09:55:39.520390	19829112	Stop Limit	2	Pending Modify	IPS_TM_5dupli	Sell	59.2399987	59.1999987			AutoTrader_	Auto-trade order modification: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3. Requested Price: 59.34. Requested Quantity: 2	19784842	CLF26	Close		2				0.00	36311827	19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:55:39.848607	2025-12-03  09:55:39.848595	19829112	Stop Limit	2	Open	IPS_TM_5dupli	Sell	59.3400000	59.3000000			AutoTrader_	Order update (Cancel/Replace complete). Info: Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784842	CLF26	Close		2				0.00	36311827	19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:58:52.050594	2025-12-03  09:58:52.050584	19829112	Stop Limit	2	Pending Modify	IPS_TM_5dupli	Sell	59.3400000	59.3000000			AutoTrader_	Auto-trade order modification: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3. Requested Price: 59.38. Requested Quantity: 2	19784842	CLF26	Close		2				0.00	36311827	19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:58:52.322545	2025-12-03  09:58:52.322514	19829112	Stop Limit	2	Open	IPS_TM_5dupli	Sell	59.3800000	59.3400000			AutoTrader_	Order update (Cancel/Replace complete). Info: Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784842	CLF26	Close		2				0.00	36311827	19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:59:25.988602	2025-12-03  09:59:25.988597	19829078	Limit	1	Filled	IPS_TM_5dupli	Sell	59.4799987		59.4799987	1	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.47 Ask: 59.48 Last: 59.48. Fill based on queue. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784808	CLF26	Close		2	36311793.1			0.00	36311793	19784808.89185	Good till Canceled	shimishon	Y
Positions	2025-12-03  09:59:25.988608	00:00:00.000000			1	Unspecified	IPS_TM_5dupli							Updated Internal Position Quantity to 1. Previous: 2. Fill of InternalOrderID: 19784808		CLF26			1				0.00					N
Fills	2025-12-03  09:59:25.988612	2025-12-03  09:59:35.000000	19829078	Limit	1	Filled	IPS_TM_5dupli	Sell	59.4799987		59.4799987	1	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.47 Ask: 59.48 Last: 59.48. Fill based on queue. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784808	CLF26	Close		1	36311793.1	59.4799995	59.3899994	0.00	36311793	19784808.89185	Good till Canceled	shimishon	Y
Positions	2025-12-03  09:59:25.988870	00:00:00.000000				Unspecified	IPS_TM_5dupli							Updated Service Position Quantity to 1		CLF26			1				0.00					N
Orders	2025-12-03  09:59:26.023902	2025-12-03  09:59:26.023896	19829112	Stop Limit	2	Pending Cancel	IPS_TM_5dupli	Sell	59.3800000	59.3400000			AutoTrader_	Auto-trade canceled order: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3	19784842	CLF26	Close		1				0.00	36311827	19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:59:26.024274	2025-12-03  09:59:26.024266		Trailing Stop	1	Order Sent	IPS_TM_5dupli	Sell	59.2799987				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2025-12-03  04:59:01.092 | Last: 59.48 | Scaling out | AOE=false | AOU=false	19784877	CLF26	Close		1				0.00			Good till Canceled		Y
Orders	2025-12-03  09:59:26.031258	2025-12-03  09:59:26.031255	19829147	Trailing Stop	1	Pending Open	IPS_TM_5dupli	Sell	59.2799987				AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784877	CLF26	Close		1				0.00		19784877.94294	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:59:26.346327	2025-12-03  09:59:26.346320	19829112	Stop Limit	2	Canceled	IPS_TM_5dupli	Sell	59.3800000	59.3400000			AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784842	CLF26	Close		1				0.00	36311827	19784842.26368	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:59:26.409637	2025-12-03  09:59:26.409621	19829147	Trailing Stop	1	Open	IPS_TM_5dupli	Sell	59.2799987				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784877	CLF26	Close		1				0.00	36311866	19784877.94294	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:59:54.067807	2025-12-03  09:59:54.067798	19829147	Trailing Stop	1	Pending Modify	IPS_TM_5dupli	Sell	59.2799987				AutoTrader_	Auto trail order modification. Trigger price: 59.49. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 59.29. Requested Quantity: 1	19784877	CLF26	Close		1				0.00	36311866	19784877.94294	Good till Canceled	shimishon	Y
Orders	2025-12-03  09:59:54.332177	2025-12-03  09:59:54.332154	19829147	Trailing Stop	1	Open	IPS_TM_5dupli	Sell	59.2900000				AutoTrader_	Order update (Cancel/Replace complete). Info: Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784877	CLF26	Close		1				0.00	36311866	19784877.94294	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.575395	2025-12-03  10:01:49.575393	19829079	Limit	1	Open	IPS_TM_5dupli	Sell	66.4399985				AutoTrader_	Initiating: CLF26 [CBV]  500 Volume #5 | Canceling non-market orders during Flatten	19784809	CLF26	Close						0.00	36311794	19784809.70934	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.575423	2025-12-03  10:01:49.575418	19829079	Limit	1	Pending Cancel	IPS_TM_5dupli	Sell	66.4399985				AutoTrader_	CLF26 [CBV]  500 Volume #5 | Canceling non-market orders during Flatten	19784809	CLF26	Close		1				0.00	36311794	19784809.70934	Good till Canceled		Y
Orders	2025-12-03  10:01:49.575462	2025-12-03  10:01:49.575460	19829147	Trailing Stop	1	Pending Cancel	IPS_TM_5dupli	Sell	59.2900000				AutoTrader_	CLF26 [CBV]  500 Volume #5 | Canceling non-market orders during Flatten	19784877	CLF26	Close		1				0.00	36311866	19784877.94294	Good till Canceled		Y
Orders	2025-12-03  10:01:49.575482	2025-12-03  10:01:49.575474		Market	1	Order Sent	IPS_TM_5dupli	Sell						Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | Source: ACSIL Flatten & Cancel | Bar start date-time: 2025-12-03  05:00:44.370. Flatten&CancelAllOrders | Last: 59.43. Current Position quantity: 1 | AOE=true | AOU=true	19784930	CLF26	Close		1				0.00			Day		Y
Orders	2025-12-03  10:01:49.575935	2025-12-03  10:01:49.575925		Market	3	Order Sent	IPS_TM_5dupli	Sell					AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:00:44.370 | Last: 59.43 | AOE=false | AOU=false	19784931	CLF26	Open		1				0.00			Good till Canceled		Y
Orders	2025-12-03  10:01:49.583403	2025-12-03  10:01:49.583399	19829200	Market	1	Pending Open	IPS_TM_5dupli	Sell						Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1	19784930	CLF26	Close		1				0.00		19784930.64955	Day	shimishon	Y
Orders	2025-12-03  10:01:49.583443	2025-12-03  10:01:49.583442	19829201	Market	3	Pending Open	IPS_TM_5dupli	Sell					AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784931	CLF26	Open		1				0.00		19784931.47622	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.900530	2025-12-03  10:01:49.900527	19829079	Limit	1	Canceled	IPS_TM_5dupli	Sell	66.4399985				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784809	CLF26	Close		1				0.00	36311794	19784809.70934	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.900657	2025-12-03  10:01:49.900655	19829147	Trailing Stop	1	Canceled	IPS_TM_5dupli	Sell	59.2900000				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784877	CLF26	Close		1				0.00	36311866	19784877.94294	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.900680	2025-12-03  10:01:49.900679	19829200	Market	1	Open	IPS_TM_5dupli	Sell						Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted	19784930	CLF26	Close		1				0.00	36311928	19784930.64955	Day	shimishon	Y
Orders	2025-12-03  10:01:49.900687	2025-12-03  10:01:49.900686	19829200	Market	1	Filled	IPS_TM_5dupli	Sell			59.4299987	1		Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.43 Ask: 59.44 Last: 59.43	19784930	CLF26	Close		1	36311928.1			0.00	36311928	19784930.64955	Day	shimishon	Y
Positions	2025-12-03  10:01:49.900690	00:00:00.000000			1	Unspecified	IPS_TM_5dupli							Updated Internal Position Quantity to 0. Previous: 1. Fill of InternalOrderID: 19784930		CLF26							0.00					N
Fills	2025-12-03  10:01:49.900692	2025-12-03  10:01:58.000000	19829200	Market	1	Filled	IPS_TM_5dupli	Sell			59.4299987	1		Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.43 Ask: 59.44 Last: 59.43	19784930	CLF26	Close			36311928.1	59.4899979	59.4299987	0.00	36311928	19784930.64955	Day	shimishon	Y
Positions	2025-12-03  10:01:49.901624	00:00:00.000000				Unspecified	IPS_TM_5dupli							Updated Service Position Quantity to 0		CLF26							0.00					N
Orders	2025-12-03  10:01:49.901663	2025-12-03  10:01:49.901660	19829201	Market	3	Open	IPS_TM_5dupli	Sell					AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784931	CLF26	Open						0.00	36311929	19784931.47622	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.901681	2025-12-03  10:01:49.901679	19829201	Market	3	Filled	IPS_TM_5dupli	Sell			59.4299987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.43 Ask: 59.44 Last: 59.43. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784931	CLF26	Open			36311929.1			0.00	36311929	19784931.47622	Good till Canceled	shimishon	Y
Positions	2025-12-03  10:01:49.901685	00:00:00.000000			3	Unspecified	IPS_TM_5dupli							Updated Internal Position Quantity to -3. Previous: 0. Fill of InternalOrderID: 19784931		CLF26			-3				0.00					N
Fills	2025-12-03  10:01:49.901688	2025-12-03  10:01:58.000000	19829201	Market	3	Filled	IPS_TM_5dupli	Sell			59.4299987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.43 Ask: 59.44 Last: 59.43. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784931	CLF26	Open		-3	36311929.1			0.00	36311929	19784931.47622	Good till Canceled	shimishon	Y
Positions	2025-12-03  10:01:49.901771	00:00:00.000000				Unspecified	IPS_TM_5dupli							Updated Service Position Quantity to -3		CLF26			-3				0.00					N
Orders	2025-12-03  10:01:49.964570	2025-12-03  10:01:49.964565		Stop Limit	3	Order Sent	IPS_TM_5dupli	Buy	59.4999987	59.8999987			AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:00:44.370 | Last: 59.43 | Scaling out | AOE=false | AOU=false	19784942	CLF26	Close		-3				0.00			Good till Canceled		Y
Orders	2025-12-03  10:01:49.965069	2025-12-03  10:01:49.965063		Limit	1	Order Sent	IPS_TM_5dupli	Buy	59.3599987				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:00:44.370 | Last: 59.43 | Scaling out | AOE=false | AOU=false	19784943	CLF26	Close		-3				0.00			Good till Canceled		Y
Orders	2025-12-03  10:01:49.965399	2025-12-03  10:01:49.965394		Limit	1	Order Sent	IPS_TM_5dupli	Buy	59.2899987				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:00:44.370 | Last: 59.43 | Scaling out | AOE=false | AOU=false	19784944	CLF26	Close		-3				0.00			Good till Canceled		Y
Orders	2025-12-03  10:01:49.965632	2025-12-03  10:01:49.965628		Limit	1	Order Sent	IPS_TM_5dupli	Buy	52.6599988				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:00:44.370 | Last: 59.43 | Scaling out | AOE=false | AOU=false	19784945	CLF26	Close		-3				0.00			Good till Canceled		Y
Orders	2025-12-03  10:01:49.979559	2025-12-03  10:01:49.979556	19829212	Stop Limit	3	Pending Open	IPS_TM_5dupli	Buy	59.4999987	59.8999987			AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784942	CLF26	Close		-3				0.00		19784942.15587	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.979593	2025-12-03  10:01:49.979592	19829213	Limit	1	Pending Open	IPS_TM_5dupli	Buy	59.3599987				AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784943	CLF26	Close		-3				0.00		19784943.10906	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.979609	2025-12-03  10:01:49.979608	19829214	Limit	1	Pending Open	IPS_TM_5dupli	Buy	59.2899987				AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784944	CLF26	Close		-3				0.00		19784944.95899	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:49.979635	2025-12-03  10:01:49.979633	19829215	Limit	1	Pending Open	IPS_TM_5dupli	Buy	52.6599988				AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784945	CLF26	Close		-3				0.00		19784945.46458	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:50.307716	2025-12-03  10:01:50.307710	19829212	Stop Limit	3	Open	IPS_TM_5dupli	Buy	59.4999987	59.8999987			AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784942	CLF26	Close		-3				0.00	36311940	19784942.15587	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:50.307736	2025-12-03  10:01:50.307734	19829213	Limit	1	Open	IPS_TM_5dupli	Buy	59.3599987				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784943	CLF26	Close		-3				0.00	36311941	19784943.10906	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:50.307753	2025-12-03  10:01:50.307751	19829214	Limit	1	Open	IPS_TM_5dupli	Buy	59.2899987				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784944	CLF26	Close		-3				0.00	36311942	19784944.95899	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:01:50.307767	2025-12-03  10:01:50.307766	19829215	Limit	1	Open	IPS_TM_5dupli	Buy	52.6599988				AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784945	CLF26	Close		-3				0.00	36311943	19784945.46458	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:09:05.245334	2025-12-03  10:09:05.245329	19829212	Stop Limit	3	Filled	IPS_TM_5dupli	Buy	59.4999987	59.8999987	59.4999987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.48 Ask: 59.50 Last: 59.50. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784942	CLF26	Close		-3	36311940.1			0.00	36311940	19784942.15587	Good till Canceled	shimishon	Y
Positions	2025-12-03  10:09:05.245343	00:00:00.000000			3	Unspecified	IPS_TM_5dupli							Updated Internal Position Quantity to 0. Previous: -3. Fill of InternalOrderID: 19784942		CLF26							0.00					N
Fills	2025-12-03  10:09:05.245346	2025-12-03  10:09:14.000000	19829212	Stop Limit	3	Filled	IPS_TM_5dupli	Buy	59.4999987	59.8999987	59.4999987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.48 Ask: 59.50 Last: 59.50. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784942	CLF26	Close			36311940.1	59.4999987	59.4099998	0.00	36311940	19784942.15587	Good till Canceled	shimishon	Y
Positions	2025-12-03  10:09:05.245618	00:00:00.000000				Unspecified	IPS_TM_5dupli							Updated Service Position Quantity to 0		CLF26							0.00					N
Orders	2025-12-03  10:09:05.291530	2025-12-03  10:09:05.291527	19829213	Limit	1	Open	IPS_TM_5dupli	Buy	59.3599987				AutoTrader_	Initiating: Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-03  05:09:00.048	19784943	CLF26	Close						0.00	36311941	19784943.10906	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:09:05.291560	2025-12-03  10:09:05.291554	19829213	Limit	1	Pending Cancel	IPS_TM_5dupli	Buy	59.3599987				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-03  05:09:00.048	19784943	CLF26	Close						0.00	36311941	19784943.10906	Good till Canceled		Y
Orders	2025-12-03  10:09:05.291614	2025-12-03  10:09:05.291611	19829214	Limit	1	Pending Cancel	IPS_TM_5dupli	Buy	59.2899987				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-03  05:09:00.048	19784944	CLF26	Close						0.00	36311942	19784944.95899	Good till Canceled		Y
Orders	2025-12-03  10:09:05.291632	2025-12-03  10:09:05.291628	19829215	Limit	1	Pending Cancel	IPS_TM_5dupli	Buy	52.6599988				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-03  05:09:00.048	19784945	CLF26	Close						0.00	36311943	19784945.46458	Good till Canceled		Y
Orders	2025-12-03  10:09:05.663796	2025-12-03  10:09:05.663790	19829213	Limit	1	Canceled	IPS_TM_5dupli	Buy	59.3599987				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784943	CLF26	Close						0.00	36311941	19784943.10906	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:09:05.663973	2025-12-03  10:09:05.663969	19829214	Limit	1	Canceled	IPS_TM_5dupli	Buy	59.2899987				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784944	CLF26	Close						0.00	36311942	19784944.95899	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:09:05.664044	2025-12-03  10:09:05.664041	19829215	Limit	1	Canceled	IPS_TM_5dupli	Buy	52.6599988				AutoTrader_	Order update (Canceled). Info: Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19784945	CLF26	Close						0.00	36311943	19784945.46458	Good till Canceled	shimishon	Y
Positions	2025-12-03  10:09:15.402529	00:00:00.000000				Unspecified	IPS_TM_5dupli							Removing Position with quantity of 0		CLF26							0.00					N
Orders	2025-12-03  10:31:18.609940	2025-12-03  10:31:18.609922		Market	3	Order Sent	IPS_TM_5dupli	Buy					AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | BuyEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:31:27.635 | Last: 59.53 | AOE=false | AOU=false	19785295	CLF26	Open						0.00			Good till Canceled		Y
Orders	2025-12-03  10:31:18.650061	2025-12-03  10:31:18.650050	19829565	Market	3	Pending Open	IPS_TM_5dupli	Buy					AutoTrader_	Order update (New). Info: Order from DTC client #5. Sierra Chart. 127.0.0.1 | Client text: Tag: AutoTrader_. Text: Tag: AutoTrader_	19785295	CLF26	Open						0.00		19785295.71354	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:31:18.927999	2025-12-03  10:31:18.927997	19829565	Market	3	Open	IPS_TM_5dupli	Buy					AutoTrader_	Order update (Order update). Info: Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19785295	CLF26	Open						0.00	36312446	19785295.71354	Good till Canceled	shimishon	Y
Orders	2025-12-03  10:31:18.928008	2025-12-03  10:31:18.928007	19829565	Market	3	Filled	IPS_TM_5dupli	Buy			59.5299987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.52 Ask: 59.53 Last: 59.53. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19785295	CLF26	Open			36312446.1			0.00	36312446	19785295.71354	Good till Canceled	shimishon	Y
Positions	2025-12-03  10:31:18.928017	00:00:00.000000			3	Unspecified	IPS_TM_5dupli							Updated Internal Position Quantity to 3. Previous: 0. Fill of InternalOrderID: 19785295		CLF26			3				0.00					N
Fills	2025-12-03  10:31:18.928019	2025-12-03  10:31:28.000000	19829565	Market	3	Filled	IPS_TM_5dupli	Buy			59.5299987	3	AutoTrader_	Order update (Filled). Info: Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 59.52 Ask: 59.53 Last: 59.53. Text: Tag: Tag: AutoTrader_. Text: Tag: AutoTrader_	19785295	CLF26	Open		3	36312446.1			0.00	36312446	19785295.71354	Good till Canceled	shimishon	Y
Positions	2025-12-03  10:31:18.928188	00:00:00.000000				Unspecified	IPS_TM_5dupli							Updated Service Position Quantity to 3		CLF26			3				0.00					N
Orders	2025-12-03  10:31:19.019806	2025-12-03  10:31:19.019790		Stop Limit	3	Order Sent	IPS_TM_5dupli	Sell	59.4399987	59.0399987			AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:31:27.635 | Last: 59.53 | Scaling out | AOE=false | AOU=false	19785308	CLF26	Close		3				0.00			Good till Canceled		Y
Orders	2025-12-03  10:31:19.020500	2025-12-03  10:31:19.020488		Limit	1	Order Sent	IPS_TM_5dupli	Sell	59.5999987				AutoTrader_	Auto-trade: CLF26 [CBV]  500 Volume #5 | Autotrader V1.3 | SellEntry | AutoTrader_ | Bar start date-time: 2025-12-03  05:31:27.635 | Last: 59.53 | Scaling out | AOE=false | AOU=false	19785309	CLF26	Close		3				0.00			Good till Canceled		Y
