Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Price, Sell Price, Sell Target1 Price, BuyTarget1 Price, Sell StopLoss Price, Buy StopLoss Price, Buy Entry, Sell Entry, ATR, Rotation Buy, Rotation Sell, BuyTarget2 Price, BuyTarget3 Price, Sell Target2 Price, Sell Target3 Price, Poly Regression Buy, Poly Regression Sell, Auto Trader Buy Subgraph, Auto Trader Sell Subgraph, BuyTarget4 Price, BuyTarget5 Price, BuyTarget6 Price, Sell Target4 Price, Sell Target5 Price, Sell Target6 Price, Target 1 Price, Target 2 Price, Target 3 Price, Target 4 Price, Target 5 Price, Target 6 Price, Trades +2 STD, Trades -2 STD, Trades +1 STD, Trades -1 STD, UpDownRatio +2 STD, UpDownRatio -2 STD, UpDownRatio +1 STD, UpDownRatio -1 STD, DeltaRatio +1 STD, DeltaRatio +2 STD, DeltaRatio -1 STD, DeltaRatio -2 STD, Ask Bid Trade Ratio +1 STD, Ask Bid Trade Ratio +2 STD, Ask Bid Trade Ratio -1 STD, Ask Bid Trade Ratio -2 STD
2026-6-29, 09:43:11.601001, 29748.25, 29767.50, 29733.75, 29739.50, 1000, 946, 29747.25, 29746.92, 29750.63, 504, 496, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:44:07.024000, 29737.25, 29785.00, 29732.75, 29785.00, 1000, 884, 29760.00, 29767.58, 29758.88, 329, 671, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29783.80, 0.00, 29731.35, 0.00, 0.00, 0.00, 29730.95, 0.00, 0.00, 0.00, 29730.75, 0.00, 0.00, 0.00
2026-6-29, 09:44:36.052002, 29785.00, 29797.75, 29781.25, 29793.75, 1000, 964, 29789.44, 29790.92, 29789.50, 463, 537, 29785.00, 0.00, 0.00, 0.25, 0.00, 29784.75, 29786.75, 0.00, 38.10, 0.00, 0.00, 0.50, 25.00, 0.00, 0.00, 0.00, 0.00, 29784.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:45:02.055000, 29793.25, 29802.25, 29770.75, 29798.25, 1000, 784, 29791.13, 29790.42, 29786.50, 368, 632, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 37.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 29801.05, 0.00, 0.00, 0.00, 29769.35, 0.00, 0.00, 0.00, 29768.95, 0.00, 0.00, 0.00, 29768.75, 0.00, 0.00, 0.00
2026-6-29, 09:45:19.493012, 29798.25, 29824.50, 29796.00, 29817.25, 1000, 946, 29809.00, 29812.58, 29810.25, 464, 536, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 36.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:45:39.369000, 29816.50, 29824.00, 29790.25, 29791.50, 1000, 958, 29805.56, 29801.92, 29807.13, 558, 442, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 36.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.80, 0.00, 0.00, 0.00, 29826.00, 0.00
2026-6-29, 09:46:12.990000, 29791.50, 29794.75, 29760.75, 29773.75, 1000, 905, 29780.19, 29776.42, 29777.75, 603, 397, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 36.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29796.15, 0.00, 0.00, 29796.55, 0.00, 0.00, 0.00, 29796.75, 0.00
2026-6-29, 09:46:40.837002, 29773.75, 29778.75, 29747.75, 29755.00, 1000, 958, 29763.81, 29760.50, 29763.25, 544, 456, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 36.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:47:12.109000, 29755.25, 29818.75, 29755.25, 29809.25, 1000, 953, 29784.63, 29794.42, 29787.00, 368, 632, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 36.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29753.85, 0.00, 29753.45, 0.00, 0.00, 0.00, 29753.25, 0.00, 0.00, 0.00
2026-6-29, 09:47:42.943000, 29810.50, 29821.00, 29781.50, 29808.50, 1000, 955, 29805.38, 29803.67, 29801.25, 542, 458, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 36.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:48:24.001001, 29808.25, 29820.75, 29789.25, 29792.50, 1000, 957, 29802.69, 29800.83, 29805.00, 531, 469, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 35.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:49:28.169000, 29790.75, 29793.00, 29727.25, 29729.00, 1000, 943, 29760.00, 29749.75, 29760.13, 634, 366, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 36.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29825.00, 29862.50, 33552.25, 29787.25, 29787.25, 29787.25, 0.00, 0.00, 0.00, 0.00, 0.00, 29794.40, 0.00, 0.00, 0.00, 0.00, 0.00, 29794.80, 0.00, 0.00, 0.00, 29795.00
2026-6-29, 09:50:03.707001, 29728.25, 29765.75, 29720.25, 29760.50, 1000, 967, 29743.69, 29748.83, 29743.00, 398, 602, 0.00, 29727.25, 29727.00, 0.00, 29793.25, 0.00, 0.00, 29735.25, 37.15, 0.00, 0.00, 0.00, 0.00, 29726.75, 29702.25, 0.00, 0.00, 0.00, 29735.50, 0.00, 0.00, 0.00, 29727.25, 29727.25, 29727.25, 29691.75, 29655.75, 26113.75, 29728.00, 29728.00, 29728.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29718.85, 0.00, 29718.45, 0.00, 0.00, 0.00, 29718.25, 0.00, 0.00, 0.00
2026-6-29, 09:50:39.496000, 29762.25, 29828.25, 29749.00, 29823.75, 1000, 945, 29790.81, 29800.33, 29788.63, 391, 609, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29691.75, 29655.75, 26113.75, 29728.00, 29728.00, 29728.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29747.60, 0.00, 29747.20, 0.00, 0.00, 0.00, 29747.00, 0.00, 0.00, 0.00
2026-6-29, 09:51:08.974001, 29821.50, 29831.25, 29805.00, 29812.50, 1000, 943, 29817.56, 29816.25, 29818.13, 545, 455, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29833.25, 0.00
2026-6-29, 09:51:46.533000, 29812.50, 29838.00, 29807.50, 29824.50, 1000, 953, 29820.63, 29823.33, 29822.75, 436, 564, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29805.50, 0.00, 0.00, 0.00
2026-6-29, 09:52:38.784000, 29825.00, 29840.00, 29808.50, 29812.25, 1000, 940, 29821.44, 29820.25, 29824.25, 520, 480, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:53:39.189000, 29812.75, 29818.25, 29784.50, 29786.25, 1000, 953, 29800.44, 29796.33, 29801.38, 568, 432, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 39.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29819.65, 0.00, 0.00, 29820.05, 0.00, 0.00, 0.00, 29820.25, 0.00
2026-6-29, 09:54:34.743000, 29786.25, 29787.50, 29751.00, 29773.75, 1000, 940, 29774.63, 29770.75, 29769.25, 531, 469, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:55:07.658000, 29773.50, 29774.25, 29705.75, 29705.75, 1000, 916, 29739.81, 29728.58, 29740.00, 651, 349, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 39.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29775.65, 0.00, 0.00, 0.00, 0.00, 0.00, 29776.05, 0.00, 0.00, 0.00, 29776.25
2026-6-29, 09:55:29.934001, 29705.75, 29707.00, 29677.50, 29679.00, 1000, 923, 29692.31, 29687.83, 29692.25, 542, 458, 0.00, 29705.75, 29705.50, 0.00, 29774.50, 0.00, 0.00, 29707.00, 39.64, 0.00, 0.00, 0.00, 0.00, 29705.25, 29680.75, 0.00, 0.00, 0.00, 29707.25, 0.00, 0.00, 0.00, 29705.75, 29705.75, 29705.75, 29654.50, 29615.25, 25771.25, 29693.75, 29693.75, 29693.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29708.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:55:55.937001, 29678.00, 29696.75, 29640.50, 29640.50, 1000, 909, 29663.94, 29659.25, 29668.63, 562, 438, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 40.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29654.50, 29615.25, 25771.25, 29693.75, 29693.75, 29693.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:56:22.173003, 29640.50, 29648.50, 29627.25, 29643.25, 1000, 925, 29639.88, 29639.67, 29637.88, 459, 541, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 39.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29654.50, 29615.25, 25771.25, 29693.75, 29693.75, 29693.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:56:44.475003, 29643.50, 29670.25, 29616.75, 29616.75, 1000, 903, 29636.81, 29634.58, 29643.50, 481, 519, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 39.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29654.50, 29615.25, 25771.25, 29693.75, 29693.75, 29693.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:57:13.571017, 29616.75, 29620.50, 29594.00, 29605.25, 1000, 935, 29609.13, 29606.58, 29607.25, 597, 403, 0.00, 29616.75, 29616.50, 0.00, 29670.50, 0.00, 0.00, 29617.50, 39.43, 0.00, 0.00, 0.00, 0.00, 29616.25, 29591.75, 0.00, 0.00, 0.00, 29617.75, 0.00, 0.00, 0.00, 29616.75, 29616.75, 29616.75, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29621.90, 0.00, 0.00, 29622.30, 0.00, 0.00, 0.00, 29622.50, 0.00
2026-6-29, 09:57:35.691000, 29605.25, 29620.00, 29592.75, 29603.00, 1000, 887, 29605.25, 29605.25, 29606.38, 489, 511, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 29621.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:58:06.917000, 29604.00, 29636.25, 29592.75, 29630.50, 1000, 920, 29615.88, 29619.83, 29614.50, 384, 616, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29590.95, 0.00, 0.00, 0.00, 29590.75, 0.00, 0.00, 0.00
2026-6-29, 09:58:41.965000, 29628.75, 29631.75, 29578.00, 29583.00, 1000, 964, 29605.38, 29597.58, 29604.88, 565, 435, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 39.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 09:59:23.624000, 29583.00, 29636.00, 29583.00, 29617.25, 1000, 921, 29604.81, 29612.08, 29609.50, 387, 613, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 40.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29581.60, 0.00, 29581.20, 0.00, 0.00, 0.00, 29581.00, 0.00, 0.00, 0.00
2026-6-29, 09:59:56.921003, 29617.50, 29631.50, 29575.00, 29575.00, 1000, 927, 29599.75, 29593.83, 29603.25, 599, 401, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 41.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29632.90, 0.00, 0.00, 29633.30, 0.00, 0.00, 0.00, 29633.50, 0.00
2026-6-29, 10:00:17.102025, 29575.00, 29577.50, 29553.00, 29563.00, 1000, 965, 29567.13, 29564.50, 29565.25, 617, 383, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 40.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29578.90, 0.00, 0.00, 29579.30, 0.00, 0.00, 0.00, 29579.50, 0.00
2026-6-29, 10:00:28.151000, 29563.00, 29575.75, 29537.75, 29537.75, 1000, 907, 29553.56, 29550.42, 29556.75, 545, 455, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 40.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 10:00:47.905000, 29537.50, 29598.75, 29531.75, 29598.50, 1000, 867, 29566.63, 29576.33, 29565.25, 351, 649, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 42.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29577.00, 29538.00, 25729.00, 29615.75, 29615.75, 29615.75, 0.00, 0.00, 29597.55, 0.00, 0.00, 0.00, 29530.35, 0.00, 29529.95, 0.00, 0.00, 0.00, 29529.75, 0.00, 0.00, 0.00
2026-6-29, 10:01:02.001000, 29599.25, 29617.25, 29588.50, 29617.25, 1000, 859, 29605.56, 29607.67, 29602.88, 409, 591, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 41.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29616.05, 0.00, 0.00, 0.00, 0.00, 0.00, 29587.10, 0.00, 29586.70, 0.00, 0.00, 0.00, 29586.50, 0.00, 0.00, 0.00
2026-6-29, 10:01:17.566000, 29617.25, 29618.00, 29575.50, 29584.50, 1000, 975, 29598.81, 29592.67, 29596.75, 497, 503, 29617.25, 0.00, 0.00, 0.25, 0.00, 29617.00, 29617.50, 0.00, 42.42, 0.00, 0.00, 0.50, 25.00, 0.00, 0.00, 0.00, 0.00, 29607.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29658.50, 29700.00, 33752.25, 29617.25, 29617.25, 29617.25, 0.00, 0.00, 0.00, 29576.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 10:02:01.339000, 29584.00, 29586.00, 29546.75, 29568.25, 1000, 937, 29571.25, 29567.00, 29566.38, 568, 432, 0.00, 29575.50, 29575.25, 0.00, 29618.25, 0.00, 0.00, 29584.00, 42.61, 0.00, 0.00, 0.00, 0.00, 29575.00, 29550.50, 0.00, 0.00, 0.00, 29584.25, 0.00, 0.00, 0.00, 29575.50, 29575.50, 29575.50, 29530.00, 29488.25, 25399.25, 29571.75, 29571.75, 29571.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29587.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 10:02:40.019000, 29566.25, 29603.50, 29561.75, 29596.00, 1000, 931, 29581.88, 29587.08, 29582.63, 415, 585, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 42.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29530.00, 29488.25, 25399.25, 29571.75, 29571.75, 29571.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29560.35, 0.00, 29559.95, 0.00, 0.00, 0.00, 29559.75, 0.00, 0.00, 0.00
2026-6-29, 10:03:23.797002, 29595.75, 29607.50, 29552.50, 29565.50, 1000, 945, 29580.31, 29575.17, 29580.00, 570, 430, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 43.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29530.00, 29488.25, 25399.25, 29571.75, 29571.75, 29571.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 10:04:06.567002, 29565.50, 29581.75, 29543.75, 29557.25, 1000, 916, 29562.06, 29560.92, 29562.75, 526, 474, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 42.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29530.00, 29488.25, 25399.25, 29571.75, 29571.75, 29571.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 10:04:53.024002, 29557.25, 29562.25, 29516.50, 29518.75, 1000, 953, 29538.69, 29532.50, 29539.38, 583, 417, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 43.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29530.00, 29488.25, 25399.25, 29571.75, 29571.75, 29571.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29563.65, 0.00, 0.00, 29564.05, 0.00, 0.00, 0.00, 29564.25, 0.00
2026-6-29, 10:05:16.889001, 29518.75, 29538.75, 29510.25, 29514.25, 1000, 942, 29520.50, 29521.08, 29524.50, 476, 524, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 42.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29530.00, 29488.25, 25399.25, 29571.75, 29571.75, 29571.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-6-29, 10:05:53.089000, 29515.00, 29555.00, 29503.25, 29527.75, 1000, 911, 29525.25, 29528.67, 29529.13, 440, 560, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 42.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29530.00, 29488.25, 25399.25, 29571.75, 29571.75, 29571.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
