=== SECTION 1: BAR SIGNAL LIST (from GraphData) ===
Date,Bar_Time_NY,Direction,Open,High,Low,Close,Entry_Price,Target1_Price,Stop_Loss_Price,Bar_Volume_1000,Bid_Volume,Ask_Volume,Auto_Executed
2026-6-11,13:49:56.418024,SELL,29490.75,29493.5,29434.0,29439.75,29475.25,29475.0,29502.5,1000,575,425,YES
2026-6-11,13:50:39.527001,SELL,29440.0,29447.75,29419.5,29431.75,29434.0,29433.75,29493.75,1000,519,481,YES
2026-6-11,13:51:19.558000,SELL,29434.0,29468.75,29410.5,29468.75,29419.5,29419.25,29448.0,1000,408,592,YES
2026-6-11,13:53:50.078000,SELL,29473.75,29480.0,29447.5,29471.75,29464.5,29464.25,29487.0,1000,536,464,YES
2026-6-11,13:56:19.134000,SELL,29467.5,29467.5,29432.75,29455.0,29455.25,29455.0,29486.75,1000,548,452,YES
2026-6-11,13:59:27.967001,BUY,29499.5,29526.5,29493.25,29512.5,29504.0,0.25,29503.75,1000,429,571,YES
2026-6-11,14:01:12.917000,SELL,29523.5,29547.25,29494.25,29498.0,29506.75,29506.5,29537.75,1000,551,449,YES
2026-6-11,14:01:56.948001,SELL,29498.0,29500.0,29477.75,29496.75,29494.25,29494.0,29547.5,1000,606,394,YES
2026-6-11,14:02:10.840003,SELL,29496.75,29501.25,29466.75,29469.5,29477.75,29477.5,29500.25,1000,649,351,YES
2026-6-11,14:02:37.044004,SELL,29469.5,29479.5,29422.5,29425.75,29466.75,29466.5,29501.5,1000,532,468,YES
2026-6-11,14:03:15.350002,SELL,29426.0,29444.5,29401.5,29402.25,29422.5,29422.25,29479.75,1000,518,482,YES
2026-6-11,14:03:54.870000,SELL,29402.5,29428.25,29385.75,29416.25,29401.5,29401.25,29444.75,1000,525,475,YES
2026-6-11,14:05:22.365000,SELL,29401.5,29402.25,29363.25,29378.25,29390.25,29390.0,29421.75,1000,555,445,YES
2026-6-11,14:06:01.821000,SELL,29379.75,29404.25,29361.25,29389.0,29363.25,29363.0,29402.5,1000,451,549,YES
2026-6-11,14:09:09.012000,SELL,29398.25,29415.5,29375.75,29403.5,29389.75,29389.5,29440.0,1000,484,516,YES
2026-6-11,14:12:56.964000,SELL,29442.75,29470.75,29431.5,29466.0,29435.25,29435.0,29461.5,1000,511,489,YES
2026-6-11,14:19:51.046000,SELL,29550.25,29552.75,29512.5,29512.5,29519.75,29519.5,29559.5,1000,566,434,YES
2026-6-11,14:20:46.935006,SELL,29512.5,29533.75,29499.0,29523.0,29512.5,29512.25,29553.0,1000,513,487,YES
2026-6-11,14:21:42.075000,SELL,29522.75,29524.75,29473.25,29477.75,29499.0,29498.75,29534.0,1000,635,365,YES
2026-6-11,14:22:12.584002,SELL,29477.5,29477.5,29442.75,29465.5,29473.25,29473.0,29525.0,1000,587,413,YES
2026-6-11,14:25:50.888005,SELL,29486.0,29500.25,29464.0,29480.75,29467.5,29467.25,29497.0,1000,472,528,YES
2026-6-11,14:31:43.622000,BUY,29525.75,29532.75,29470.25,29486.25,29526.5,0.25,29526.25,1000,561,439,YES
2026-6-11,14:34:51.067002,SELL,29482.5,29495.75,29468.0,29478.0,29478.0,29477.75,29503.75,1000,494,506,YES
2026-6-11,14:38:18.564000,SELL,29488.25,29502.0,29465.25,29482.75,29476.5,29476.25,29506.5,1000,505,495,YES
2026-6-11,14:47:24.612000,SELL,29542.0,29552.75,29534.75,29552.75,29536.25,29536.0,29549.0,1000,417,583,YES
2026-6-11,14:48:21.846003,BUY,29552.75,29574.0,29551.75,29561.25,29552.75,0.25,29552.5,1000,321,679,YES
2026-6-11,14:50:16.000000,BUY,29594.25,29605.0,29584.0,29589.0,29600.5,0.25,29600.25,1000,541,459,YES
2026-6-11,14:51:00.470000,SELL,29589.25,29589.25,29561.25,29562.5,29584.0,29583.75,29605.25,1000,578,422,YES
2026-6-11,14:51:54.373002,SELL,29562.5,29575.75,29559.5,29568.5,29561.25,29561.0,29589.5,1000,464,536,YES
2026-6-11,14:54:37.004001,SELL,29562.25,29569.0,29533.75,29535.0,29562.5,29562.25,29586.5,1000,560,440,YES
2026-6-11,14:55:48.699002,SELL,29535.25,29564.5,29526.75,29548.5,29533.75,29533.5,29569.25,1000,393,607,YES
2026-6-11,15:02:00.283000,SELL,29596.5,29607.25,29588.75,29591.0,29589.0,29588.75,29610.5,1000,595,405,YES
2026-6-11,15:02:56.356002,SELL,29590.75,29594.0,29573.0,29591.0,29588.75,29588.5,29607.5,1000,487,513,YES
2026-6-11,15:04:13.365001,SELL,29591.0,29602.0,29571.5,29573.0,29573.0,29572.75,29594.25,1000,527,473,YES
2026-6-11,15:05:36.526000,SELL,29573.5,29577.75,29527.5,29528.75,29571.5,29571.25,29602.25,1000,572,428,YES
2026-6-11,15:06:22.794000,SELL,29527.75,29555.75,29522.25,29553.0,29527.5,29527.25,29578.0,1000,481,519,YES
2026-6-11,15:12:22.253008,BUY,29664.75,29667.0,29631.75,29639.75,29663.25,0.25,29663.0,1000,542,458,YES
2026-6-11,15:13:08.551000,SELL,29641.0,29657.75,29626.25,29657.75,29631.75,29631.5,29667.25,1000,411,589,YES
2026-6-11,15:14:43.473000,SELL,29642.0,29668.75,29637.0,29668.5,29641.5,29641.25,29661.5,1000,469,531,YES
2026-6-11,15:17:08.714000,SELL,29665.5,29668.5,29639.25,29658.0,29662.75,29662.5,29687.25,1000,555,445,YES
2026-6-11,15:20:21.408000,SELL,29680.0,29684.5,29666.5,29670.25,29673.0,29672.75,29692.25,1000,443,557,YES
2026-6-11,15:24:39.230002,SELL,29670.25,29691.25,29666.75,29690.5,29668.25,29668.0,29683.75,1000,431,569,YES
2026-6-11,15:31:17.481000,SELL,29788.0,29806.75,29776.0,29779.25,29780.75,29780.5,29803.75,1000,450,550,YES
2026-6-11,15:34:29.682000,SELL,29826.0,29832.75,29805.25,29827.75,29810.75,29810.5,29834.75,1000,481,519,YES
2026-6-11,15:36:08.117000,SELL,29819.75,29831.0,29802.5,29810.25,29810.0,29809.75,29837.25,1000,491,509,YES
2026-6-11,15:37:20.638001,SELL,29810.5,29819.5,29785.25,29786.5,29802.5,29802.25,29831.25,1000,543,457,YES
2026-6-11,15:38:26.355000,SELL,29787.25,29800.25,29772.75,29772.75,29785.25,29785.0,29819.75,1000,524,476,YES
2026-6-11,15:39:21.716008,SELL,29772.75,29773.5,29748.75,29773.25,29772.75,29772.5,29800.5,1000,469,531,YES
2026-6-11,15:43:43.363001,SELL,29792.0,29804.5,29777.25,29787.5,29792.25,29792.0,29822.75,1000,489,511,YES
2026-6-11,15:44:53.276001,SELL,29787.5,29792.75,29764.75,29777.0,29777.25,29777.0,29804.75,1000,540,460,YES
2026-6-11,15:45:33.984002,SELL,29777.0,29779.5,29762.25,29763.75,29764.75,29764.5,29793.0,1000,574,426,YES
2026-6-11,15:46:33.358000,SELL,29765.0,29767.25,29739.5,29747.75,29762.25,29762.0,29779.75,1000,560,440,YES
2026-6-11,15:47:14.800000,SELL,29748.0,29765.25,29737.0,29757.25,29739.5,29739.25,29767.5,1000,516,484,YES
2026-6-11,15:48:12.675001,SELL,29757.25,29763.75,29722.25,29722.25,29737.0,29736.75,29765.5,1000,587,413,YES
2026-6-11,15:49:14.593021,SELL,29722.25,29745.0,29717.25,29732.0,29722.25,29722.0,29764.0,1000,475,525,YES
2026-6-11,15:50:05.149001,SELL,29733.0,29746.25,29704.75,29707.25,29717.25,29717.0,29745.25,1000,540,460,YES
2026-6-11,15:50:48.140000,SELL,29706.0,29715.5,29696.75,29712.75,29704.75,29704.5,29746.5,1000,452,548,YES
2026-6-11,15:54:39.361000,SELL,29770.5,29783.0,29761.0,29775.0,29765.5,29765.25,29783.25,1000,418,582,YES
2026-6-11,15:55:04.341003,SELL,29775.0,29781.25,29751.0,29759.5,29761.0,29760.75,29783.25,1000,469,531,YES
2026-6-11,15:57:58.428000,SELL,29787.75,29790.5,29774.0,29778.75,29777.0,29776.75,29789.5,1000,480,520,YES
2026-6-11,15:58:36.362005,SELL,29778.75,29782.75,29766.25,29767.25,29774.0,29773.75,29790.75,1000,490,510,YES
2026-6-11,15:59:00.614000,SELL,29767.25,29779.25,29759.5,29777.0,29766.25,29766.0,29783.0,1000,469,531,YES
2026-6-11,15:59:29.017002,SELL,29774.25,29774.5,29758.25,29763.75,29770.75,29770.5,29781.25,1000,544,456,YES
2026-6-11,15:59:35.182001,SELL,29763.5,29764.25,29750.5,29750.5,29758.25,29758.0,29774.75,1000,574,426,YES
2026-6-11,15:59:40.789027,SELL,29750.5,29756.25,29750.25,29751.25,29750.5,29750.25,29764.5,1000,553,447,YES
2026-6-11,15:59:44.941017,SELL,29751.25,29754.25,29731.5,29751.25,29750.25,29750.0,29756.5,1000,619,381,YES
2026-6-11,15:59:58.057000,SELL,29763.5,29763.75,29752.0,29753.25,29759.75,29759.5,29769.0,1000,532,468,YES
2026-6-11,15:59:59.450000,SELL,29753.25,29760.75,29747.75,29755.5,29752.0,29751.75,29764.0,1000,496,504,YES
2026-6-11,16:00:00.753000,SELL,29755.5,29756.25,29734.75,29734.75,29747.75,29747.5,29761.0,1000,498,502,YES
2026-6-11,16:00:15.151003,SELL,29734.5,29744.75,29716.5,29719.0,29734.75,29734.5,29756.5,1000,577,423,YES
2026-6-11,16:00:40.060002,SELL,29718.0,29733.5,29708.75,29733.5,29716.5,29716.25,29745.0,1000,436,564,YES
2026-6-11,16:15:00.002000,BUY,29807.0,29814.75,29788.0,29806.25,29811.75,0.25,29811.5,1000,488,512,YES
2026-6-11,18:46:53.076000,BUY,29870.75,29879.25,29839.5,29839.5,29875.0,0.25,29874.75,1000,557,443,YES
2026-6-12,01:50:46.052001,SELL,29696.5,29718.5,29667.75,29716.5,29696.5,29696.25,29774.25,1000,501,499,YES
2026-6-12,02:20:40.161000,SELL,29731.25,29734.0,29690.75,29694.75,29720.5,29720.25,29767.75,1000,558,442,YES
2026-6-12,02:36:14.158000,SELL,29693.5,29704.25,29658.0,29677.25,29690.75,29690.5,29734.25,1000,515,485,YES
2026-6-12,02:47:14.078000,SELL,29676.75,29686.5,29627.75,29634.75,29658.0,29657.75,29704.5,1000,574,426,YES
2026-6-12,02:56:06.666000,SELL,29634.5,29662.75,29600.5,29611.5,29627.75,29627.5,29686.75,1000,569,431,YES
2026-6-12,03:05:46.258019,SELL,29611.5,29620.25,29593.75,29594.0,29600.5,29600.25,29663.0,1000,519,481,YES
2026-6-12,03:13:56.353001,SELL,29594.0,29595.5,29552.75,29573.25,29593.75,29593.5,29620.5,1000,586,414,YES
2026-6-12,04:28:31.821000,SELL,29824.25,29829.5,29762.75,29775.5,29812.75,29812.5,29868.0,1000,565,435,YES
2026-6-12,04:36:03.736000,SELL,29777.5,29792.0,29740.5,29761.25,29762.75,29762.5,29829.75,1000,478,522,YES
2026-6-12,05:26:57.495003,BUY,29886.0,29917.0,29881.25,29913.25,29885.75,0.25,29885.5,1000,460,540,YES
2026-6-12,05:37:44.691002,SELL,29934.5,29946.25,29906.75,29934.0,29908.5,29908.25,29968.0,1000,572,428,YES
2026-6-12,05:46:35.499001,SELL,29934.0,29940.75,29902.75,29939.75,29906.75,29906.5,29946.5,1000,561,439,YES
2026-6-12,06:06:29.397001,SELL,29938.0,29950.25,29895.5,29902.0,29908.25,29908.0,29953.25,1000,472,528,YES
2026-6-12,06:15:31.434003,SELL,29902.0,29910.75,29857.75,29866.5,29895.5,29895.25,29950.5,1000,583,417,YES
2026-6-12,06:21:49.480000,SELL,29866.0,29883.75,29831.0,29841.25,29857.75,29857.5,29911.0,1000,493,507,YES
2026-6-12,06:27:24.441002,SELL,29841.0,29861.75,29810.5,29859.0,29831.0,29830.75,29884.0,1000,357,643,YES
2026-6-12,06:49:37.449005,SELL,29852.5,29882.75,29823.75,29867.25,29834.5,29834.25,29864.5,1000,466,534,YES
2026-6-12,07:53:23.494008,SELL,29941.75,29952.75,29905.75,29920.5,29907.75,29907.5,29944.75,1000,492,508,YES
2026-6-12,08:03:12.211002,SELL,29920.75,29921.75,29871.25,29890.25,29905.75,29905.5,29953.0,1000,547,453,YES
2026-6-12,08:08:13.724000,SELL,29891.0,29905.5,29862.75,29873.5,29871.25,29871.0,29922.0,1000,500,500,YES
2026-6-12,08:17:47.896006,SELL,29873.5,29894.25,29847.0,29851.75,29862.75,29862.5,29905.75,1000,486,514,YES
2026-6-12,08:24:45.177002,SELL,29851.5,29851.5,29821.0,29827.25,29847.0,29846.75,29894.5,1000,513,487,YES
2026-6-12,08:30:03.686000,SELL,29824.5,29840.0,29807.75,29807.75,29821.0,29820.75,29851.75,1000,474,526,YES
2026-6-12,08:34:10.474001,SELL,29807.75,29837.5,29795.5,29803.0,29807.75,29807.5,29840.25,1000,465,535,YES
2026-6-12,08:38:21.519000,SELL,29803.25,29804.75,29754.5,29772.5,29795.5,29795.25,29837.75,1000,603,397,YES
2026-6-12,08:44:19.760001,SELL,29796.0,29796.25,29751.5,29761.25,29764.0,29763.75,29806.75,1000,564,436,YES
2026-6-12,08:47:43.155000,SELL,29762.5,29778.5,29743.0,29754.75,29751.5,29751.25,29796.5,1000,484,516,YES
2026-6-12,08:53:14.448000,SELL,29754.5,29755.0,29700.5,29705.0,29743.0,29742.75,29778.75,1000,596,404,YES
2026-6-12,08:55:11.280000,SELL,29704.75,29718.5,29676.0,29709.0,29700.5,29700.25,29755.25,1000,506,494,YES
2026-6-12,08:57:59.572001,SELL,29709.0,29722.0,29667.75,29671.25,29676.0,29675.75,29718.75,1000,535,465,YES
2026-6-12,09:00:58.594018,SELL,29671.25,29683.25,29646.75,29655.5,29667.75,29667.5,29722.25,1000,522,478,YES
2026-6-12,09:10:11.027000,SELL,29742.0,29750.75,29717.25,29750.75,29721.0,29720.75,29748.0,1000,528,472,YES
2026-6-12,09:21:22.141001,SELL,29747.25,29752.75,29720.75,29741.25,29743.0,29742.75,29772.5,1000,583,417,YES
2026-6-12,09:30:00.002000,SELL,29787.25,29793.75,29679.75,29683.75,29760.5,29760.25,29795.0,1000,660,340,YES
2026-6-12,09:30:04.382000,SELL,29683.75,29723.75,29675.5,29683.75,29679.75,29679.5,29794.0,1000,445,555,YES
2026-6-12,09:33:38.979001,SELL,29625.75,29634.5,29596.5,29616.5,29622.75,29622.5,29649.5,1000,589,411,YES
2026-6-12,10:00:20.706001,BUY,29704.25,29726.0,29691.0,29725.0,29710.75,0.25,29710.5,1000,487,513,YES
2026-6-12,10:03:55.927000,BUY,29787.75,29797.75,29763.25,29787.25,29791.0,0.25,29790.75,1000,494,506,YES
2026-6-12,10:04:19.224002,SELL,29787.25,29793.5,29752.75,29752.75,29763.25,29763.0,29798.0,1000,546,454,YES
2026-6-12,10:05:20.533003,SELL,29752.75,29774.0,29734.25,29769.5,29752.75,29752.5,29793.75,1000,565,435,YES
2026-6-12,10:06:51.465000,BUY,29809.25,29838.75,29788.75,29838.75,29811.0,0.25,29810.75,1000,375,625,YES
2026-6-12,10:07:51.165000,BUY,29855.5,29860.25,29825.5,29849.0,29857.75,0.25,29857.5,1000,461,539,YES
2026-6-12,10:11:51.353000,SELL,29873.5,29877.25,29844.5,29857.5,29864.0,29863.75,29891.75,1000,609,391,YES
2026-6-12,10:12:36.895002,SELL,29857.5,29858.0,29821.75,29829.0,29844.5,29844.25,29877.5,1000,524,476,YES
2026-6-12,10:13:26.984006,SELL,29829.0,29842.5,29805.5,29836.25,29821.75,29821.5,29858.25,1000,438,562,YES
2026-6-12,10:15:14.191000,SELL,29834.0,29880.75,29826.0,29866.0,29826.25,29826.0,29860.5,1000,462,538,YES
2026-6-12,10:17:59.639000,SELL,29907.0,29912.25,29883.5,29894.0,29898.25,29898.0,29920.25,1000,552,448,YES
2026-6-12,10:19:05.279000,SELL,29891.0,29892.0,29866.5,29876.75,29883.5,29883.25,29912.5,1000,537,463,YES
2026-6-12,10:21:24.956002,SELL,29891.75,29895.5,29817.75,29817.75,29875.5,29875.25,29912.0,1000,685,315,YES
2026-6-12,10:21:52.630007,SELL,29817.75,29859.25,29814.0,29816.75,29817.75,29817.5,29895.75,1000,532,468,YES
2026-6-12,10:22:41.542000,SELL,29816.25,29833.25,29785.25,29787.25,29814.0,29813.75,29859.5,1000,602,398,YES
2026-6-12,10:23:36.240000,SELL,29787.0,29819.5,29779.75,29791.25,29785.25,29785.0,29833.5,1000,465,535,YES
2026-6-12,10:28:47.538001,SELL,29819.5,29848.25,29801.25,29824.0,29806.5,29806.25,29845.75,1000,474,526,YES
2026-6-12,10:31:32.651000,SELL,29828.25,29846.5,29812.75,29821.75,29819.25,29819.0,29858.75,1000,558,442,YES
2026-6-12,10:33:25.763017,SELL,29821.75,29825.5,29785.25,29789.5,29812.75,29812.5,29846.75,1000,595,405,YES
2026-6-12,10:36:15.675000,SELL,29839.75,29902.0,29833.5,29892.5,29838.0,29837.75,29880.5,1000,397,603,YES
2026-6-12,10:36:46.441000,SELL,29888.5,29894.5,29821.25,29838.5,29833.5,29833.25,29902.25,1000,578,422,YES
2026-6-12,10:39:57.854000,SELL,29837.75,29843.0,29784.0,29787.75,29831.5,29831.25,29860.75,1000,623,377,YES
2026-6-12,10:41:13.652000,SELL,29786.75,29800.25,29761.75,29790.25,29784.0,29783.75,29843.25,1000,529,471,YES
2026-6-12,10:42:07.297001,SELL,29790.25,29807.0,29754.75,29758.0,29761.75,29761.5,29800.5,1000,500,500,YES
2026-6-12,10:42:58.164000,SELL,29756.5,29768.75,29715.5,29724.25,29754.75,29754.5,29807.25,1000,582,418,YES
2026-6-12,10:43:41.842001,SELL,29724.5,29734.25,29702.5,29728.75,29715.5,29715.25,29769.0,1000,467,533,YES
2026-6-12,10:44:30.409000,SELL,29729.25,29731.25,29697.0,29708.75,29702.5,29702.25,29734.5,1000,518,482,YES
2026-6-12,10:46:13.480000,SELL,29727.75,29732.0,29682.75,29691.0,29704.25,29704.0,29742.5,1000,665,335,YES
2026-6-12,10:46:45.238000,SELL,29690.25,29692.0,29662.75,29664.25,29682.75,29682.5,29732.25,1000,582,418,YES
2026-6-12,10:47:15.948002,SELL,29664.25,29679.5,29646.75,29669.0,29662.75,29662.5,29692.25,1000,453,547,YES
2026-6-12,10:47:57.103000,SELL,29669.0,29682.25,29645.25,29654.75,29646.75,29646.5,29679.75,1000,470,530,YES
2026-6-12,10:52:41.688002,BUY,29759.75,29812.75,29723.0,29791.75,29759.75,0.25,29759.5,1000,450,550,YES
2026-6-12,10:52:51.464000,BUY,29793.5,29852.75,29788.25,29818.75,29812.75,0.25,29812.5,1000,470,530,YES
2026-6-12,10:53:04.962001,BUY,29818.75,29855.0,29796.5,29837.75,29852.75,0.25,29852.5,1000,535,465,YES
2026-6-12,10:55:45.495000,SELL,29867.0,29917.75,29855.5,29916.25,29864.25,29864.0,29930.75,1000,433,567,YES
2026-6-12,10:57:30.647000,SELL,29898.0,29923.25,29882.25,29921.0,29884.0,29883.75,29928.0,1000,448,552,YES
2026-6-12,10:58:47.687003,BUY,29921.0,29936.5,29903.5,29935.5,29923.25,0.25,29923.0,1000,461,539,YES
2026-6-12,11:01:13.848001,SELL,29948.5,29963.75,29922.75,29949.75,29934.5,29934.25,29962.0,1000,541,459,YES
2026-6-12,11:02:30.153002,SELL,29949.5,29956.25,29913.5,29913.5,29922.75,29922.5,29964.0,1000,590,410,YES
2026-6-12,11:03:37.334000,SELL,29914.5,29921.25,29890.0,29908.0,29913.5,29913.25,29956.5,1000,545,455,YES
2026-6-12,11:06:10.440001,SELL,29961.25,29962.75,29919.25,29938.75,29921.0,29920.75,29971.25,1000,569,431,YES
2026-6-12,11:12:00.782000,SELL,29952.25,29961.0,29923.5,29960.75,29947.5,29947.25,29975.75,1000,500,500,YES
2026-6-12,11:14:16.649000,BUY,29985.75,29996.25,29972.25,29991.5,29992.0,0.25,29991.75,1000,501,499,YES
2026-6-12,11:15:19.342005,SELL,29991.5,30002.0,29961.25,29978.0,29972.25,29972.0,29996.5,1000,573,427,YES
2026-6-12,11:16:16.942000,SELL,29977.75,30002.75,29957.75,30002.75,29961.25,29961.0,30002.25,1000,422,578,YES
2026-6-12,11:20:31.301000,SELL,30008.0,30032.75,29993.5,30025.75,30003.5,30003.25,30023.75,1000,466,534,YES
2026-6-12,11:26:35.501001,SELL,30043.5,30050.0,30026.25,30026.25,30032.0,30031.75,30053.0,1000,522,478,YES
2026-6-12,11:28:32.767000,SELL,30027.75,30041.0,30013.0,30030.0,30026.25,30026.0,30050.25,1000,506,494,YES
2026-6-12,11:30:01.604000,SELL,30029.75,30041.75,30006.25,30006.25,30013.0,30012.75,30041.25,1000,537,463,YES
2026-6-12,11:31:26.288001,SELL,30005.75,30019.5,29992.25,29992.25,30006.25,30006.0,30042.0,1000,595,405,YES
2026-6-12,11:32:27.177044,SELL,29992.25,30003.25,29973.5,29977.75,29992.25,29992.0,30019.75,1000,538,462,YES
2026-6-12,11:34:36.779000,SELL,29997.0,30001.0,29960.25,29993.0,29973.75,29973.5,30001.75,1000,448,552,YES
2026-6-12,11:35:44.682000,SELL,30008.0,30014.75,29969.25,29975.75,29982.25,29982.0,30037.0,1000,472,528,YES
2026-6-12,11:36:55.217000,SELL,29974.0,29998.0,29945.5,29972.0,29969.25,29969.0,30015.0,1000,525,475,YES
2026-6-12,11:38:03.968004,SELL,29972.5,29973.75,29913.0,29917.75,29945.5,29945.25,29998.25,1000,534,466,YES
2026-6-12,11:39:11.456000,SELL,29918.5,29959.0,29910.5,29946.75,29913.0,29912.75,29974.0,1000,375,625,YES
2026-6-12,11:40:03.714000,SELL,29944.25,29950.75,29907.25,29930.5,29910.5,29910.25,29959.25,1000,521,479,YES
2026-6-12,11:41:32.624001,SELL,29930.75,29932.75,29874.25,29877.5,29907.25,29907.0,29951.0,1000,594,406,YES
2026-6-12,11:42:41.134000,SELL,29877.5,29901.0,29872.25,29873.5,29874.25,29874.0,29933.0,1000,403,597,YES
2026-6-12,11:44:09.518003,SELL,29873.5,29882.0,29852.75,29874.25,29872.25,29872.0,29901.25,1000,515,485,YES
2026-6-12,11:47:08.461000,SELL,29897.25,29905.75,29850.5,29850.5,29891.75,29891.5,29915.25,1000,617,383,YES
2026-6-12,11:48:04.882002,SELL,29850.5,29856.75,29805.75,29822.0,29850.5,29850.25,29906.0,1000,631,369,YES
2026-6-12,11:49:15.342001,SELL,29805.75,29809.5,29770.75,29770.75,29805.75,29805.5,29838.75,1000,575,425,YES
2026-6-12,11:49:49.545000,SELL,29773.0,29800.75,29754.0,29776.75,29770.75,29770.5,29809.75,1000,476,524,YES
2026-6-12,11:53:21.152000,SELL,29882.75,29886.75,29849.5,29855.0,29853.0,29852.75,29883.5,1000,591,409,YES
2026-6-12,11:54:28.640010,SELL,29854.75,29867.0,29833.25,29837.5,29849.5,29849.25,29887.0,1000,570,430,YES
2026-6-12,11:56:17.109000,SELL,29838.5,29846.75,29804.25,29813.0,29833.25,29833.0,29867.25,1000,567,433,YES
2026-6-12,11:57:52.787001,SELL,29813.0,29814.5,29755.75,29759.5,29804.25,29804.0,29847.0,1000,577,423,YES
2026-6-12,11:59:00.738000,SELL,29760.5,29762.5,29702.75,29703.75,29755.75,29755.5,29814.75,1000,586,414,YES
2026-6-12,11:59:49.056001,SELL,29703.75,29750.0,29701.75,29742.5,29702.75,29702.5,29762.75,1000,469,531,YES
2026-6-12,12:01:34.641000,SELL,29766.0,29783.0,29725.0,29730.5,29741.75,29741.5,29777.25,1000,583,417,YES
2026-6-12,12:02:42.386002,SELL,29730.5,29767.25,29714.75,29767.0,29725.0,29724.75,29783.25,1000,475,525,YES
2026-6-12,12:05:15.194000,SELL,29763.0,29775.5,29736.75,29769.75,29750.5,29750.25,29783.25,1000,521,479,YES
2026-6-12,12:09:02.929000,SELL,29818.25,29828.25,29773.75,29786.5,29774.25,29774.0,29822.25,1000,596,404,YES
2026-6-12,12:10:30.122000,SELL,29786.25,29838.5,29771.25,29833.25,29773.75,29773.5,29828.5,1000,410,590,YES
2026-6-12,12:13:04.558000,BUY,29883.5,29943.75,29883.25,29933.5,29885.25,0.25,29885.0,1000,397,603,YES
2026-6-12,12:13:10.367002,SELL,29933.25,29942.75,29876.75,29901.0,29883.25,29883.0,29944.0,1000,520,480,YES
2026-6-12,12:14:48.185010,SELL,29891.5,29946.75,29884.0,29942.75,29891.5,29891.25,29927.5,1000,393,607,YES
2026-6-12,12:16:25.834004,SELL,29931.75,29960.0,29911.0,29930.75,29931.75,29931.5,29960.75,1000,508,492,YES
2026-6-12,12:17:36.713000,SELL,29931.75,29935.5,29880.25,29882.25,29911.0,29910.75,29960.25,1000,600,400,YES
2026-6-12,12:18:51.754008,SELL,29882.25,29892.0,29862.25,29888.5,29880.25,29880.0,29935.75,1000,508,492,YES
2026-6-12,12:20:05.512000,SELL,29888.25,29909.0,29843.75,29853.0,29862.25,29862.0,29892.25,1000,573,427,YES
2026-6-12,12:21:00.389008,SELL,29853.0,29877.75,29841.25,29877.75,29843.75,29843.5,29909.25,1000,417,583,YES
2026-6-12,12:25:12.787003,SELL,29869.75,29907.75,29849.25,29879.25,29864.5,29864.25,29896.5,1000,493,507,YES
2026-6-12,12:36:04.804000,SELL,29882.5,29909.25,29879.0,29907.0,29882.75,29882.5,29925.0,1000,493,507,YES
2026-6-12,12:42:26.737001,SELL,29892.75,29917.75,29871.25,29904.25,29892.75,29892.5,29934.0,1000,501,499,YES
2026-6-12,12:52:10.848000,SELL,29949.75,29960.25,29924.25,29960.25,29933.5,29933.25,29955.5,1000,542,458,YES
2026-6-12,12:54:13.189017,SELL,29960.25,29960.25,29898.5,29905.25,29924.25,29924.0,29960.5,1000,654,346,YES
2026-6-12,12:56:07.515004,SELL,29905.25,29941.0,29884.25,29937.25,29898.5,29898.25,29960.5,1000,368,632,YES
2026-6-12,13:04:35.408015,BUY,29992.75,30029.25,29983.75,30029.25,29992.75,0.25,29992.5,1000,311,689,YES
2026-6-12,13:06:05.773000,BUY,30022.75,30045.0,30005.5,30017.25,30029.25,0.25,30029.0,1000,548,452,YES
2026-6-12,13:08:27.052000,SELL,30015.75,30024.0,29996.0,30001.25,30009.25,30009.0,30034.5,1000,556,444,YES
2026-6-12,13:10:33.599001,SELL,30001.0,30011.0,29982.0,29983.25,29996.0,29995.75,30024.25,1000,548,452,YES
2026-6-12,13:12:52.064000,SELL,29983.25,29988.0,29949.75,29965.5,29982.0,29981.75,30011.25,1000,511,489,YES
2026-6-12,13:25:51.689000,SELL,30022.75,30033.75,29994.0,30001.25,30012.25,30012.0,30038.0,1000,518,482,YES
2026-6-12,13:28:11.878001,SELL,30001.25,30027.75,29986.25,30018.25,29994.0,29993.75,30034.0,1000,453,547,YES
2026-6-12,13:29:56.607000,SELL,30019.0,30020.25,29978.75,29990.75,29986.25,29986.0,30028.0,1000,568,432,YES
2026-6-12,13:31:55.693006,SELL,29990.75,30012.0,29973.75,29981.0,29978.75,29978.5,30020.5,1000,466,534,YES
2026-6-12,13:40:17.114000,SELL,29988.5,30019.0,29974.0,30012.5,29983.0,29982.75,30010.25,1000,471,529,YES
2026-6-12,13:46:01.504000,SELL,29992.75,30012.5,29984.0,30005.75,29987.5,29987.25,30023.0,1000,385,615,YES
2026-6-12,13:48:03.143000,BUY,30006.0,30016.75,29989.25,30001.25,30012.5,0.25,30012.25,1000,483,517,YES
2026-6-12,13:52:45.342000,SELL,30000.5,30005.0,29952.25,29954.25,29989.25,29989.0,30017.0,1000,621,379,YES
2026-6-12,13:56:01.960002,SELL,29954.25,29965.5,29940.5,29961.5,29952.25,29952.0,30005.25,1000,405,595,YES
2026-6-12,14:00:11.021001,SELL,29978.5,29983.75,29949.5,29955.5,29957.25,29957.0,29983.0,1000,517,483,YES
