Database_Source,Account_Name,Symbol,Trade_ID,Entry_Time_NY,Exit_Time_NY,Side,Entry_Price,Exit_Price,Quantity,Profit_Loss_USD,Duration_Minutes,Hour_of_Day_NY,Day_of_Week
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td43627333152,2024-04-19T06:26:50.082046,2024-04-19T06:26:50.614179,LONG,17410.0,17409.0,6,-120.0,0,2,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T156c191c4f00,2024-04-19T06:40:29.958633,2024-04-19T06:40:30.359721,SHORT,17413.5,17415.0,6,-180.0,0,2,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T499ebdbaeb4f,2024-04-19T06:58:03.558735,2024-04-19T06:58:04.071542,SHORT,17425.0,17426.5,6,-180.0,0,2,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc957332839b1,2024-04-19T07:24:22.210997,2024-04-19T07:24:22.728369,SHORT,17440.75,17443.0,6,-270.0,0,3,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td85cbb43ef8c,2024-04-19T07:33:28.343545,2024-04-19T07:33:28.838155,LONG,17415.25,17414.25,6,-120.0,0,3,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T0d6137552f24,2024-04-19T07:37:57.994124,2024-04-19T07:37:58.495755,SHORT,17424.0,17424.0,6,0.0,0,3,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T463b7155caa4,2024-04-19T08:02:33.512586,2024-04-19T08:02:33.893504,LONG,17429.25,17427.75,6,-180.0,0,4,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T448c442d0723,2024-04-19T08:12:06.737789,2024-04-19T08:12:07.251276,LONG,17404.75,17403.75,6,-120.0,0,4,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc498894cf59d,2024-04-19T08:41:02.671871,2024-04-19T08:41:03.505631,SHORT,17406.5,17406.0,6,60.0,0,4,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T39c575fb19c3,2024-04-19T08:45:33.948139,2024-04-19T08:45:34.632777,LONG,17409.0,17407.75,6,-150.0,0,4,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T4b2b71a82751,2024-04-19T11:02:57.786095,2024-04-19T11:04:33.706267,SHORT,17440.0,17440.0,4,0.0,1,7,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T331118b91e99,2024-04-19T11:43:39.777536,2024-04-19T11:43:40.408753,SHORT,17505.5,17506.75,6,-150.0,0,7,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T062d3963c4af,2024-04-19T11:45:37.507722,2024-04-19T11:45:38.331975,SHORT,17492.75,17493.75,6,-120.0,0,7,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3980f6146b14,2024-04-19T12:09:34.069228,2024-04-19T12:09:34.758523,LONG,17492.25,17490.5,6,-210.0,0,8,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T32d6dfe76471,2024-04-19T13:15:58.814512,2024-04-19T13:15:59.956483,LONG,17495.75,17494.75,6,-120.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf0dd0aa0ae36,2024-04-19T13:15:59.709576,2024-04-19T13:16:00.602005,LONG,17495.75,17494.75,6,-120.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3880b0030132,2024-04-19T13:25:00.556208,2024-04-19T13:25:01.120819,SHORT,17480.25,17477.75,6,300.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T6439c1c825a5,2024-04-19T13:25:01.643987,2024-04-19T13:25:02.182441,SHORT,17480.25,17477.75,6,300.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf0c8cbc13058,2024-04-19T13:30:21.067588,2024-04-19T13:30:23.272690,SHORT,17476.0,17475.75,4,20.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T6e1432d02b20,2024-04-19T13:36:37.488220,2024-04-19T13:36:38.260523,LONG,17457.0,17458.25,6,150.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te5738bf9ac54,2024-04-19T13:36:38.437593,2024-04-19T13:36:39.241997,LONG,17457.0,17458.25,6,150.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te153758291f3,2024-04-19T13:37:54.588092,2024-04-19T13:37:55.339714,LONG,17447.5,17447.0,6,-60.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tfb0acac2b2bd,2024-04-19T13:37:55.545133,2024-04-19T13:37:56.318250,LONG,17447.5,17447.0,6,-60.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T0ac0a5bc6170,2024-04-19T13:44:58.988695,2024-04-19T13:44:59.892811,SHORT,17489.0,17490.25,6,-150.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc137e6d276ba,2024-04-19T13:45:00.016606,2024-04-19T13:45:00.587942,SHORT,17489.0,17490.25,6,-150.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc901ef655361,2024-04-19T13:51:26.846468,2024-04-19T13:51:27.518746,LONG,17454.5,17453.0,6,-180.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta3a9d279f2fc,2024-04-19T13:51:27.879636,2024-04-19T13:51:28.487315,LONG,17454.5,17453.0,6,-180.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Taa8129003977,2024-04-19T13:52:19.789696,2024-04-19T13:52:20.468886,LONG,17439.0,17436.5,6,-300.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te9d4f15f30db,2024-04-19T13:52:20.813761,2024-04-19T13:52:21.454386,LONG,17439.0,17436.5,6,-300.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T03a0a540b3a5,2024-04-19T14:10:52.569967,2024-04-19T14:10:52.903905,LONG,17430.0,17427.75,6,-270.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta7fd7ff546d4,2024-04-19T14:10:53.587707,2024-04-19T14:10:53.995780,LONG,17430.0,17427.75,6,-270.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tef709d2a6ddd,2024-04-19T14:16:01.636112,2024-04-19T14:16:02.130235,LONG,17409.75,17409.5,6,-30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T76d9bd4936b7,2024-04-19T14:16:02.651709,2024-04-19T14:16:03.161174,LONG,17409.75,17409.5,6,-30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tdf3ad955898d,2024-04-19T14:19:32.699094,2024-04-19T14:19:33.202305,SHORT,17399.75,17399.5,6,30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T09b8fd9018a4,2024-04-19T14:19:33.731292,2024-04-19T14:19:34.280506,SHORT,17399.75,17399.5,6,30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tb768d4a871a8,2024-04-19T14:21:24.645802,2024-04-19T14:21:25.222941,SHORT,17388.25,17388.5,6,-30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tcf28413565d0,2024-04-19T14:21:25.863914,2024-04-19T14:21:26.361401,SHORT,17388.25,17388.5,6,-30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tbf9167e62f06,2024-04-19T14:27:12.383936,2024-04-19T14:27:12.876888,LONG,17365.25,17364.25,6,-120.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T4b8aa140322f,2024-04-19T14:27:13.545388,2024-04-19T14:27:14.037483,LONG,17365.25,17364.25,6,-120.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T8ea54cb4c6c1,2024-04-19T14:30:35.110768,2024-04-19T14:30:35.532109,SHORT,17397.5,17395.5,6,240.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T147956d0616c,2024-04-19T14:30:36.166293,2024-04-19T14:30:36.669884,SHORT,17397.5,17395.5,6,240.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T45b0a473b008,2024-04-19T14:33:29.198223,2024-04-19T14:33:29.784459,SHORT,17390.75,17390.5,6,30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta2def34146c7,2024-04-19T14:33:30.333475,2024-04-19T14:33:30.836285,SHORT,17390.75,17390.5,6,30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T208fb543766c,2024-04-19T14:39:59.987279,2024-04-19T14:40:00.486919,LONG,17359.0,17360.25,6,150.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc8d225f0bfa7,2024-04-19T14:40:01.100644,2024-04-19T14:40:01.607422,LONG,17359.0,17360.25,6,150.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T941b7817cb34,2024-04-19T14:41:29.531891,2024-04-19T14:41:30.109040,LONG,17352.75,17352.25,6,-60.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3f6dadef68c7,2024-04-19T14:41:30.672349,2024-04-19T14:41:31.249949,LONG,17352.75,17352.25,6,-60.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td2b597f415fa,2024-04-19T14:43:02.589387,2024-04-19T14:43:03.056683,SHORT,17374.75,17375.25,6,-60.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta98807373593,2024-04-19T14:43:03.742299,2024-04-19T14:43:04.210100,SHORT,17374.75,17375.25,6,-60.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T4a6d58677165,2024-04-19T14:50:27.891459,2024-04-19T14:50:28.316898,SHORT,17413.75,17414.0,6,-30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T1bf5e94608ee,2024-04-19T14:50:28.976797,2024-04-19T14:50:29.489085,SHORT,17413.75,17414.0,6,-30.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T1286b381d0bd,2024-04-19T15:00:20.732378,2024-04-19T15:00:21.196381,LONG,17381.0,17381.75,6,90.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T2a300a015109,2024-04-19T15:00:21.841763,2024-04-19T15:00:22.280323,LONG,17381.0,17381.75,6,90.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T80bdfbf12b83,2024-04-19T15:06:48.421876,2024-04-19T15:06:48.946455,LONG,17365.25,17364.5,6,-90.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T00c664abdf8e,2024-04-19T15:06:49.629371,2024-04-19T15:06:50.158288,LONG,17365.25,17364.5,6,-90.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T70c9986504cf,2024-04-19T15:29:06.811803,2024-04-19T15:29:07.321178,LONG,17323.75,17324.75,6,120.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T2d5e6f8eabd8,2024-04-19T15:29:56.280470,2024-04-19T15:29:56.799097,LONG,17333.5,17333.0,6,-60.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T9d83c40d0a7a,2024-04-19T15:29:57.625199,2024-04-19T15:29:58.085695,LONG,17333.5,17333.0,6,-60.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T296f47243cda,2024-04-19T15:30:41.299318,2024-04-19T15:30:41.771434,SHORT,17345.0,17345.25,6,-30.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc175cd100aa4,2024-04-19T15:30:42.634460,2024-04-19T15:30:43.115078,SHORT,17345.0,17345.25,6,-30.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T10b37c3cfd78,2024-04-19T15:34:24.398108,2024-04-19T15:34:24.839594,LONG,17331.75,17329.25,6,-300.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T827fdf962aba,2024-04-19T15:34:25.667132,2024-04-19T15:34:26.141475,LONG,17331.75,17329.25,6,-300.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tb63a39134e87,2024-04-19T15:41:47.113260,2024-04-19T15:41:47.544219,SHORT,17332.25,17331.75,6,60.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc4917f67ae91,2024-04-19T15:41:48.317135,2024-04-19T15:41:48.826408,SHORT,17332.25,17331.75,6,60.0,0,11,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te9a0548f48d2,2024-04-19T16:08:16.273313,2024-04-19T16:08:16.771803,LONG,17267.5,17266.75,6,-90.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T6284d86b2712,2024-04-19T16:08:17.628887,2024-04-19T16:08:18.131267,LONG,17267.5,17266.75,6,-90.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tb92e1d97d3b8,2024-04-19T16:15:30.088994,2024-04-19T16:15:30.586289,LONG,17233.25,17234.5,6,150.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta0e742af56e8,2024-04-19T16:15:31.359780,2024-04-19T16:15:31.855149,LONG,17233.25,17234.5,6,150.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T24ea8eeabed5,2024-04-19T16:23:47.636585,2024-04-19T16:24:05.931836,SHORT,17227.25,17227.5,4,-20.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tcfb21768815d,2024-04-19T16:24:48.165943,2024-04-19T16:24:48.636063,LONG,17221.5,17221.75,6,30.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tbe0ecd7bc6bc,2024-04-19T16:24:49.594326,2024-04-19T16:24:50.047367,LONG,17221.5,17221.75,6,30.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T039fb16f9a90,2024-04-19T16:29:09.806585,2024-04-19T16:29:10.269795,LONG,17208.25,17210.5,6,270.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ted18579f5911,2024-04-19T16:29:11.141173,2024-04-19T16:29:11.659016,LONG,17208.25,17210.5,6,270.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf996974f48ca,2024-04-19T16:48:33.472133,2024-04-19T16:48:33.963742,LONG,17246.0,17245.5,6,-60.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tdd1a9568a21e,2024-04-19T16:48:34.881349,2024-04-19T16:48:35.371492,LONG,17246.0,17245.5,6,-60.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta5d52ecb0ab6,2024-04-19T17:01:58.379916,2024-04-19T17:01:58.818237,SHORT,17279.75,17280.25,6,-60.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T9f7faf3ffe12,2024-04-19T17:01:59.816859,2024-04-19T17:02:00.323162,SHORT,17279.75,17280.25,6,-60.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T229bf6d9da3d,2024-04-19T17:08:05.104800,2024-04-19T17:08:05.581329,LONG,17289.5,17289.5,6,0.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta9bce787dc5b,2024-04-19T17:08:06.601467,2024-04-19T17:08:07.091914,LONG,17289.5,17289.5,6,0.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tb12823d657e3,2024-04-19T17:16:48.007246,2024-04-19T17:16:48.506244,LONG,17279.75,17279.25,6,-60.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3166f855da48,2024-04-19T17:16:49.501157,2024-04-19T17:16:50.004589,LONG,17279.75,17279.25,6,-60.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T6fffc1b1d01a,2024-04-19T17:18:29.147795,2024-04-19T17:18:29.556276,SHORT,17307.0,17308.0,6,-120.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T7358db1ab3a5,2024-04-19T17:18:30.562581,2024-04-19T17:18:31.048384,SHORT,17307.0,17308.0,6,-120.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tacb6d4877f2e,2024-04-19T17:28:59.683952,2024-04-19T17:29:00.220337,LONG,17270.0,17270.25,6,30.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T9766103b9008,2024-04-19T17:29:01.216364,2024-04-19T17:29:01.754603,LONG,17270.0,17270.25,6,30.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tccc9203e6585,2024-04-19T17:37:40.930614,2024-04-19T17:37:41.381250,SHORT,17278.5,17278.75,6,-30.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ted638179410a,2024-04-19T17:37:42.381568,2024-04-19T17:37:42.901739,SHORT,17278.5,17278.75,6,-30.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T31934f91f5bc,2024-04-19T17:54:22.905434,2024-04-19T17:54:23.330188,SHORT,17334.25,17335.0,6,-90.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T8b96622e0b4b,2024-04-19T17:55:07.851597,2024-04-19T17:55:08.349061,SHORT,17339.5,17338.25,6,150.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta5e411c90262,2024-04-19T17:55:09.383643,2024-04-19T17:55:09.888017,SHORT,17339.5,17338.25,6,150.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te09c059f0efa,2024-04-19T18:01:15.578222,2024-04-19T18:01:16.087463,LONG,17260.75,17261.25,6,60.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tfd7569dd04b8,2024-04-19T18:01:17.084679,2024-04-19T18:01:17.575888,LONG,17260.75,17261.25,6,60.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td3d00b31f5c6,2024-04-19T18:25:50.378489,2024-04-19T18:25:50.878045,LONG,17246.75,17245.0,6,-210.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T4b3f695e1618,2024-04-19T18:25:52.014640,2024-04-19T18:25:52.522148,LONG,17246.75,17245.0,6,-210.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta01d20ae8b73,2024-04-19T18:28:33.463758,2024-04-19T18:28:33.959205,SHORT,17238.5,17239.25,6,-90.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T2931f456bd78,2024-04-19T18:28:35.091450,2024-04-19T18:28:35.587500,SHORT,17238.5,17239.25,6,-90.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tee46f7f960de,2024-04-19T18:33:31.677449,2024-04-19T18:33:32.140297,LONG,17213.5,17213.75,6,30.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3db261fdc6c6,2024-04-19T18:33:33.262422,2024-04-19T18:33:33.751236,LONG,17213.5,17213.75,6,30.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta63450ce471a,2024-04-19T18:37:56.486414,2024-04-19T18:37:56.941380,LONG,17193.25,17193.0,6,-30.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T1e5c415a8fb5,2024-04-19T18:37:58.079711,2024-04-19T18:37:58.535690,LONG,17193.25,17193.0,6,-30.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T70e59e6bf97a,2024-04-19T18:39:42.995978,2024-04-19T18:39:43.493981,SHORT,17179.5,17180.5,6,-120.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Ta7d5f9f125cd,2024-04-19T18:39:44.596393,2024-04-19T18:39:45.098843,SHORT,17179.5,17180.5,6,-120.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T009457c6f854,2024-04-19T18:42:09.003015,2024-04-19T18:42:09.537730,LONG,17170.0,17169.25,6,-90.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tbdf925f7d50c,2024-04-19T18:42:10.631347,2024-04-19T18:42:11.160451,LONG,17170.0,17169.25,6,-90.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T652644dadfeb,2024-04-19T18:43:59.025726,2024-04-19T18:43:59.547059,SHORT,17160.5,17160.0,6,60.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tf1b19dacaa81,2024-04-19T18:44:00.655076,2024-04-19T18:44:01.181137,SHORT,17160.5,17160.0,6,60.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td068e74a4e07,2024-04-19T18:46:11.575584,2024-04-19T18:46:12.147238,LONG,17157.25,17159.0,6,210.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T67577ddf4edf,2024-04-19T18:46:13.216361,2024-04-19T18:46:13.711359,LONG,17157.25,17159.0,6,210.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T8109f35f414c,2024-04-19T18:55:14.315282,2024-04-19T18:55:14.807613,SHORT,17167.25,17168.0,6,-90.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tc8bcf996ae51,2024-04-19T18:55:15.961029,2024-04-19T18:55:16.453346,SHORT,17167.25,17168.0,6,-90.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T7976958c23d4,2024-04-19T18:56:29.953888,2024-04-19T18:56:30.363047,SHORT,17164.5,17164.0,6,60.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Td601546b85b8,2024-04-19T18:56:31.582676,2024-04-19T18:56:32.069511,SHORT,17164.5,17164.0,6,60.0,0,14,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T3b1ca8870694,2024-04-19T19:04:41.624973,2024-04-19T19:04:42.131695,LONG,17156.25,17155.75,6,-60.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T848a053d69dd,2024-04-19T19:04:43.365168,2024-04-19T19:04:43.872668,LONG,17156.25,17155.75,6,-60.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T59c3496adfaf,2024-04-19T19:06:32.758244,2024-04-19T19:06:33.178765,LONG,17132.75,17130.25,6,-300.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T226a4c888a49,2024-04-19T19:06:34.422422,2024-04-19T19:06:34.920968,LONG,17132.75,17130.25,6,-300.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T0d6a6842213b,2024-04-19T19:13:12.413203,2024-04-19T19:13:12.907740,SHORT,17190.5,17189.0,6,180.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T2c166d1868ac,2024-04-19T19:13:14.159220,2024-04-19T19:13:14.653450,SHORT,17190.5,17189.0,6,180.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Tecb753f3c27b,2024-04-19T19:16:13.028193,2024-04-19T19:16:13.480250,LONG,17180.75,17178.75,6,-240.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te05a44b81b47,2024-04-19T19:16:14.704330,2024-04-19T19:16:15.184345,LONG,17180.75,17178.75,6,-240.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T6a3af336c6ef,2024-04-19T19:24:58.132302,2024-04-19T19:24:58.631619,LONG,17176.0,17177.25,6,150.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te0f6a87e1d58,2024-04-19T19:24:59.947353,2024-04-19T19:25:00.440945,LONG,17176.0,17177.25,6,150.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T4f5e6afe229b,2024-04-19T19:28:13.228136,2024-04-19T19:28:13.726549,SHORT,17181.5,17182.75,6,-150.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T9d394b1cecc7,2024-04-19T19:28:15.038497,2024-04-19T19:28:15.543898,SHORT,17181.5,17182.75,6,-150.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T299fd5a12340,2024-04-19T19:41:05.696069,2024-04-19T19:41:06.194341,LONG,17133.0,17130.75,6,-270.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te7e78fe5f157,2024-04-19T19:41:07.407214,2024-04-19T19:41:07.914055,LONG,17133.0,17130.75,6,-270.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,Te5373a9bb78a,2024-04-19T19:44:39.307663,2024-04-19T19:44:39.805815,LONG,17129.0,17129.0,6,0.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,NQ,T2bb233e01812,2024-04-19T19:44:41.112060,2024-04-19T19:44:41.612302,LONG,17129.0,17129.0,6,0.0,0,15,4
