account,date,total_raw_fills,ghost_fills_dropped,bypass_mode_active,note_coverage_rate,dirty_trades,dirty_net,dirty_wins,clean_trades,clean_net,clean_wins,pnl_delta,pnl_delta_pct,flagged_for_review,flag_reason
ES-IPS_TM_12,2025-12-02,46,1,0,0.891,26,1262.5,9,24,-2675.0,4,-3937.5,3.1188,1,"delta=-3,938 (312% of dirty_net)"
ES-IPS_TM_3,2025-12-02,30,0,0,0.9,19,2200.0,15,19,2200.0,15,0.0,0.0,0,
ES-IPS_TM_5,2025-12-02,894,7,0,0.757,455,-16625.0,152,449,-16625.0,207,0.0,0.0,0,
ES-IPS_TM_5dupl,2025-12-02,100,2,0,0.96,62,-737.5,42,58,-2187.5,28,-1450.0,1.9661,1,"delta=-1,450 (197% of dirty_net)"
ES-IPS_TM_6,2025-12-02,31,1,0,0.871,21,2837.5,16,20,2987.5,16,150.0,0.0529,0,
ES-IPS_TM_7,2025-12-02,26,1,0,0.885,16,1337.5,10,15,1437.5,10,100.0,0.0748,0,
ES-IPS_TM_8,2025-12-02,228,3,0,0.956,123,-2112.5,39,121,-7737.5,37,-5625.0,2.6627,1,"delta=-5,625 (266% of dirty_net)"
ES-PB_1,2025-12-02,100,2,0,0.96,61,-112.5,28,59,-987.5,23,-875.0,1.75,1,delta=-875 (175% of dirty_net)
ES-TM_1,2025-12-02,83,35,1,0.0,47,-850.0,20,26,5012.5,18,5862.5,6.8971,1,"delta=+5,862 (690% of dirty_net)"
ES-TM_10,2025-12-02,66,25,1,0.0,41,-2412.5,26,21,-3787.5,8,-1375.0,0.5699,1,"delta=-1,375 (57% of dirty_net)"
ES-TM_2,2025-12-02,64,24,1,0.0,40,-2412.5,26,22,-1750.0,10,662.5,0.2746,1,delta=+662 (27% of dirty_net)
ES-TM_3,2025-12-02,32,0,0,0.875,20,2200.0,15,20,2200.0,15,0.0,0.0,0,
ES-TM_5,2025-12-02,2310,9,0,0.607,1185,-38500.0,378,1188,-51737.5,446,-13237.5,0.3438,1,"delta=-13,238 (34% of dirty_net)"
ES-TM_6,2025-12-02,32,1,0,0.844,22,3275.0,18,20,2900.0,16,-375.0,0.1145,0,
ES-TM_7,2025-12-02,171,0,0,0.883,104,-1325.0,63,104,-1325.0,63,0.0,0.0,0,
ES-TM_8,2025-12-02,2251,5,0,0.61,1154,-41950.0,346,1153,-46712.5,373,-4762.5,0.1135,0,
ES-TM_9,2025-12-02,17,6,1,0.0,11,1575.0,9,2,4112.5,2,2537.5,1.6111,1,"delta=+2,538 (161% of dirty_net)"
ES-TS_2,2025-12-02,74,0,0,0.851,47,-5850.0,29,47,-5850.0,29,0.0,0.0,0,
ES-TS_3,2025-12-02,39,0,0,0.795,24,-3837.5,14,24,-3837.5,14,0.0,0.0,0,
ES-TS_4,2025-12-02,119,0,0,0.866,80,-812.5,56,80,-812.5,56,0.0,0.0,0,
ES-TS_5,2025-12-02,138,0,0,0.899,92,-587.5,62,92,-587.5,62,0.0,0.0,0,
ES-TS_6,2025-12-02,146,0,0,0.89,95,-1862.5,74,95,-1862.5,74,0.0,0.0,0,
ES-TS_7,2025-12-02,11,0,0,0.818,8,-325.0,5,8,-325.0,5,0.0,0.0,0,
ES_PB_2,2025-12-02,143,1,0,0.958,84,-2112.5,36,82,-3312.5,32,-1200.0,0.568,1,"delta=-1,200 (57% of dirty_net)"
ES_PB_3,2025-12-02,145,3,0,0.938,82,-837.5,37,78,-4412.5,36,-3575.0,4.2687,1,"delta=-3,575 (427% of dirty_net)"
IPSPB1,2025-12-02,4,0,0,1.0,2,-2850.0,0,2,-2850.0,0,0.0,0.0,0,
IPSTMUD1,2025-12-02,21,0,0,1.0,12,-5800.0,5,12,-5800.0,5,0.0,0.0,0,
IPS_TM_10,2025-12-02,47,0,0,0.936,30,11100.0,23,30,11100.0,23,0.0,0.0,0,
IPS_TM_11,2025-12-02,194,3,0,0.938,115,199692698.01,47,110,350801655.02,50,151108957.01,0.7567,1,"delta=+151,108,957 (76% of dirty_net)"
IPS_TM_12,2025-12-02,10,0,0,1.0,7,5800.0,6,7,5800.0,6,0.0,0.0,0,
IPS_TM_13,2025-12-02,4,0,0,1.0,2,-2850.0,0,2,-2850.0,0,0.0,0.0,0,
IPS_TM_3,2025-12-02,22,0,0,1.0,13,575.0,8,13,575.0,8,0.0,0.0,0,
IPS_TM_5dupli,2025-12-02,47,0,0,0.936,30,11225.0,23,30,11225.0,23,0.0,0.0,0,
IPS_TM_6,2025-12-02,15,0,0,1.0,8,-6075.0,2,8,-6075.0,2,0.0,0.0,0,
IPS_TM_7,2025-12-02,37,0,0,0.838,20,-1450.0,5,20,-1450.0,5,0.0,0.0,0,
IPS_TM_8,2025-12-02,95,0,0,0.989,54,-16250.0,27,54,-16250.0,27,0.0,0.0,0,
PB_1,2025-12-02,43,0,0,0.884,25,4350.0,16,25,4350.0,16,0.0,0.0,0,
PB_3,2025-12-02,220,2,0,0.945,130,-100.0,66,128,260.0,63,360.0,0.72,1,delta=+360 (72% of dirty_net)
T-S_production,2025-12-02,102,2,0,0.804,63,-962.5,41,59,-2362.5,28,-1400.0,1.4545,1,"delta=-1,400 (145% of dirty_net)"
TM_10,2025-12-02,50,20,1,0.0,29,-9775.0,14,12,-31425.0,0,-21650.0,2.2148,1,"delta=-21,650 (221% of dirty_net)"
TM_11,2025-12-02,23,0,0,0.957,12,-2315.0,2,12,-2315.0,2,0.0,0.0,0,
TM_2,2025-12-02,416,146,1,0.0,274,125210163.01,158,165,1657989.6,117,-123552173.41,0.9868,1,"delta=-123,552,173 (99% of dirty_net)"
TM_3,2025-12-02,22,0,0,1.0,13,575.0,8,13,575.0,8,0.0,0.0,0,
TM_6,2025-12-02,15,0,0,1.0,8,-6075.0,2,8,-6075.0,2,0.0,0.0,0,
TM_7,2025-12-02,24,0,0,1.0,16,7900.0,14,16,7900.0,14,0.0,0.0,0,
TM_9,2025-12-02,6,2,1,0.0,4,1200.0,4,0,0,0,-1200.0,1.0,1,"delta=-1,200 (100% of dirty_net)"
TM_D-R-1_1,2025-12-02,187,0,0,0.989,127,1565.0,101,127,1565.0,101,0.0,0.0,0,
TM_D-R-1_2,2025-12-02,142,0,0,0.986,95,-1270.0,74,95,-1270.0,74,0.0,0.0,0,
TM_U-D-1_1,2025-12-02,194,2,0,0.969,137,2150.0,101,121,4420.0,72,2270.0,1.0558,1,"delta=+2,270 (106% of dirty_net)"
TS_2,2025-12-02,10,0,0,1.0,7,2975.0,6,7,2975.0,6,0.0,0.0,0,
TS_3,2025-12-02,47,0,0,0.809,29,-3775.0,17,29,-3775.0,17,0.0,0.0,0,
TS_5,2025-12-02,322,0,0,0.947,242,624441081.03,133,242,624441081.03,133,0.0,0.0,0,
TS_6,2025-12-02,302,1,0,0.96,216,450674817.62,145,213,-51013957.2,112,-501688774.83,1.1132,1,"delta=-501,688,775 (111% of dirty_net)"
TS_7,2025-12-02,12,0,0,1.0,7,-2545.0,3,7,-2545.0,3,0.0,0.0,0,
Tsufim-Prod,2025-12-02,12,4,0,0.333,7,-2700.0,3,4,5925.0,4,8625.0,3.1944,1,"delta=+8,625 (319% of dirty_net)"
V_sim16,2025-12-02,225,2,0,0.969,145,25070.0,93,142,16550.0,89,-8520.0,0.3398,1,"delta=-8,520 (34% of dirty_net)"
3Q_sim13,2025-12-03,26,1,0,0.769,15,1030.0,6,14,-890.0,5,-1920.0,1.8641,1,"delta=-1,920 (186% of dirty_net)"
3Q_sim14,2025-12-03,125,1,0,0.704,64,-2950.0,23,64,-3580.0,24,-630.0,0.2136,1,delta=-630 (21% of dirty_net)
3Q_sim15,2025-12-03,24,3,0,0.708,14,10.0,8,10,1430.0,5,1420.0,2.84,1,"delta=+1,420 (284% of dirty_net)"
ES-IPS_TM_11,2025-12-03,66,4,0,0.924,39,2487.5,17,36,-2500.0,14,-4987.5,2.005,1,"delta=-4,988 (201% of dirty_net)"
ES-IPS_TM_12,2025-12-03,30,1,0,0.867,18,1625.0,8,16,-3775.0,8,-5400.0,3.3231,1,"delta=-5,400 (332% of dirty_net)"
ES-IPS_TM_13,2025-12-03,6,0,0,1.0,4,187.5,3,4,187.5,3,0.0,0.0,0,
ES-IPS_TM_3,2025-12-03,22,0,0,1.0,14,2187.5,11,14,2187.5,11,0.0,0.0,0,
ES-IPS_TM_5,2025-12-03,765,3,0,0.77,393,-8250.0,144,395,-14250.0,164,-6000.0,0.7273,1,"delta=-6,000 (73% of dirty_net)"
ES-IPS_TM_5dupl,2025-12-03,69,2,0,0.971,44,562.5,29,43,-1762.5,25,-2325.0,4.1333,1,"delta=-2,325 (413% of dirty_net)"
ES-IPS_TM_6,2025-12-03,28,0,0,1.0,20,4662.5,18,20,4662.5,18,0.0,0.0,0,
ES-IPS_TM_7,2025-12-03,20,0,0,0.95,13,1675.0,11,13,1675.0,11,0.0,0.0,0,
ES-IPS_TM_8,2025-12-03,165,5,0,0.952,89,-1962.5,26,86,-3200.0,33,-1237.5,0.6306,1,"delta=-1,238 (63% of dirty_net)"
ES-PB_1,2025-12-03,61,2,0,0.967,36,1112.5,19,35,12.5,18,-1100.0,0.9888,1,"delta=-1,100 (99% of dirty_net)"
ES-TM_1,2025-12-03,72,30,1,0.0,41,1137.5,22,17,21075.0,15,19937.5,17.5275,1,"delta=+19,938 (1753% of dirty_net)"
ES-TM_10,2025-12-03,76,27,1,0.0,48,-2725.0,32,26,11900.0,18,14625.0,5.367,1,"delta=+14,625 (537% of dirty_net)"
ES-TM_2,2025-12-03,77,27,1,0.0,49,-2425.0,32,28,14300.0,21,16725.0,6.8969,1,"delta=+16,725 (690% of dirty_net)"
ES-TM_3,2025-12-03,22,0,0,1.0,14,1812.5,11,14,1812.5,11,0.0,0.0,0,
ES-TM_5,2025-12-03,645,2,0,0.64,337,-10637.5,101,339,-13037.5,103,-2400.0,0.2256,1,"delta=-2,400 (23% of dirty_net)"
ES-TM_6,2025-12-03,28,0,0,1.0,20,4587.5,18,20,4587.5,18,0.0,0.0,0,
ES-TM_7,2025-12-03,35,0,0,0.971,23,3587.5,18,23,3587.5,18,0.0,0.0,0,
ES-TM_8,2025-12-03,592,2,0,0.642,308,-13537.5,89,308,-15975.0,84,-2437.5,0.1801,0,
ES-TM_9,2025-12-03,12,5,1,0.0,7,-1537.5,3,4,3487.5,4,5025.0,3.2683,1,"delta=+5,025 (327% of dirty_net)"
ES-TS_2,2025-12-03,47,1,0,0.745,30,-2650.0,18,28,912.5,13,3562.5,1.3443,1,"delta=+3,562 (134% of dirty_net)"
ES-TS_3,2025-12-03,24,0,0,0.875,15,-2137.5,9,15,-2137.5,9,0.0,0.0,0,
ES-TS_4,2025-12-03,93,0,0,0.882,61,-3750.0,36,61,-3750.0,36,0.0,0.0,0,
ES-TS_5,2025-12-03,100,1,0,0.9,63,-2812.5,30,60,-4837.5,31,-2025.0,0.72,1,"delta=-2,025 (72% of dirty_net)"
ES-TS_6,2025-12-03,96,0,0,0.885,61,-3087.5,43,61,-3087.5,43,0.0,0.0,0,
ES_PB_2,2025-12-03,100,2,0,0.98,59,187.5,28,58,-2187.5,25,-2375.0,4.75,1,"delta=-2,375 (475% of dirty_net)"
ES_PB_3,2025-12-03,95,2,0,0.979,53,-2100.0,21,52,-4400.0,20,-2300.0,1.0952,1,"delta=-2,300 (110% of dirty_net)"
IPSPB1,2025-12-03,11,0,0,0.909,7,-1325.0,4,7,-1325.0,4,0.0,0.0,0,
IPSTMUD1,2025-12-03,23,0,0,0.957,14,-2625.0,8,14,-2625.0,8,0.0,0.0,0,
IPS_TM_10,2025-12-03,49,0,0,0.918,30,-5950.0,17,30,-5950.0,17,0.0,0.0,0,
IPS_TM_11,2025-12-03,156,2,0,0.942,97,-726186233.84,42,93,-798352291.84,48,-72166058.0,0.0994,0,
IPS_TM_12,2025-12-03,4,0,0,1.0,2,-2025.0,0,2,-2025.0,0,0.0,0.0,0,
IPS_TM_13,2025-12-03,11,0,0,0.909,7,-1325.0,4,7,-1325.0,4,0.0,0.0,0,
IPS_TM_3,2025-12-03,14,0,0,1.0,8,-3975.0,4,8,-3975.0,4,0.0,0.0,0,
IPS_TM_5dupli,2025-12-03,49,0,0,0.918,30,-5925.0,17,30,-5925.0,17,0.0,0.0,0,
IPS_TM_6,2025-12-03,14,0,0,0.929,12,-6075.0,4,12,-6075.0,4,0.0,0.0,0,
IPS_TM_7,2025-12-03,36,0,0,0.917,21,-780.0,10,21,-780.0,10,0.0,0.0,0,
IPS_TM_8,2025-12-03,94,0,0,0.979,85,-6275.0,34,85,-6275.0,34,0.0,0.0,0,
PB_1,2025-12-03,47,0,0,0.872,26,-2700.0,8,26,-2700.0,8,0.0,0.0,0,
PB_3,2025-12-03,174,1,0,0.966,101,-310.0,49,98,230.0,45,540.0,1.08,1,delta=+540 (108% of dirty_net)
T-S_production,2025-12-03,70,3,0,0.857,44,-925.0,27,40,-387.5,21,537.5,0.5811,1,delta=+538 (58% of dirty_net)
TM_10,2025-12-03,51,18,1,0.0,30,-1675.0,16,17,-7675.0,7,-6000.0,3.5821,1,"delta=-6,000 (358% of dirty_net)"
TM_11,2025-12-03,26,0,0,1.0,13,-4680.0,1,13,-4680.0,1,0.0,0.0,0,
TM_2,2025-12-03,465,177,1,0.0,288,-15940.0,165,185,121125.0,141,137065.0,8.5988,1,"delta=+137,065 (860% of dirty_net)"
TM_3,2025-12-03,14,0,0,1.0,8,-3975.0,4,8,-3975.0,4,0.0,0.0,0,
TM_6,2025-12-03,14,0,0,0.929,12,-6075.0,4,12,-6075.0,4,0.0,0.0,0,
TM_7,2025-12-03,24,0,0,1.0,14,-5850.0,6,14,-5850.0,6,0.0,0.0,0,
TM_D-R-1_1,2025-12-03,156,0,0,0.994,105,-3215.0,83,105,-3215.0,83,0.0,0.0,0,
TM_D-R-1_2,2025-12-03,129,0,0,0.992,86,-3120.0,67,86,-3120.0,67,0.0,0.0,0,
TM_U-D-1_1,2025-12-03,245,2,0,0.963,171,-640.0,123,164,-8100.0,89,-7460.0,11.6562,1,"delta=-7,460 (1166% of dirty_net)"
TS_2,2025-12-03,7,0,0,1.0,3,-6900.0,0,3,-6900.0,0,0.0,0.0,0,
TS_3,2025-12-03,30,0,0,0.867,19,-2220.0,11,19,-2220.0,11,0.0,0.0,0,
TS_5,2025-12-03,315,1,0,0.959,226,200232817.41,109,223,-225310678.21,98,-425543495.62,2.1252,1,"delta=-425,543,496 (213% of dirty_net)"
TS_6,2025-12-03,291,1,0,0.942,200,651312985.43,97,201,425959175.82,111,-225353809.61,0.346,1,"delta=-225,353,810 (35% of dirty_net)"
TS_7,2025-12-03,10,1,0,0.9,7,24890941.0,4,6,-49817237.8,3,-74708178.8,3.0014,1,"delta=-74,708,179 (300% of dirty_net)"
Tsufim-Prod,2025-12-03,18,6,1,0.167,11,-675.0,7,4,1625.0,3,2300.0,3.4074,1,"delta=+2,300 (341% of dirty_net)"
V_sim16,2025-12-03,184,0,0,0.973,115,-495.0,63,115,-495.0,63,0.0,0.0,0,
3Q_sim13,2025-12-04,18,3,0,0.667,9,-1140.0,0,8,-1650.0,0,-510.0,0.4474,1,delta=-510 (45% of dirty_net)
3Q_sim14,2025-12-04,102,1,0,0.667,52,1800.0,34,51,1410.0,32,-390.0,0.2167,1,delta=-390 (22% of dirty_net)
3Q_sim15,2025-12-04,30,0,0,0.8,17,2550.0,11,17,2550.0,11,0.0,0.0,0,
ES-IPS_TM_11,2025-12-04,100,0,0,0.96,56,-775.0,18,56,-775.0,18,0.0,0.0,0,
ES-IPS_TM_12,2025-12-04,24,1,0,0.917,13,0.0,3,12,37.5,3,37.5,0.075,0,
ES-IPS_TM_13,2025-12-04,11,0,0,1.0,7,0.0,4,7,0.0,4,0.0,0.0,0,
ES-IPS_TM_3,2025-12-04,28,0,0,1.0,17,-1350.0,9,17,-1350.0,9,0.0,0.0,0,
ES-IPS_TM_5,2025-12-04,782,1,0,0.767,403,-4825.0,162,404,-7975.0,145,-3150.0,0.6528,1,"delta=-3,150 (65% of dirty_net)"
ES-IPS_TM_5dupl,2025-12-04,80,1,0,0.963,51,2037.5,37,49,1912.5,35,-125.0,0.0613,0,
ES-IPS_TM_6,2025-12-04,24,0,0,1.0,16,-1187.5,11,16,-1187.5,11,0.0,0.0,0,
ES-IPS_TM_7,2025-12-04,8,0,0,0.875,5,-37.5,3,5,-37.5,3,0.0,0.0,0,
ES-IPS_TM_8,2025-12-04,179,2,0,0.972,99,3800.0,38,97,-2275.0,47,-6075.0,1.5987,1,"delta=-6,075 (160% of dirty_net)"
ES-PB_1,2025-12-04,74,1,0,0.973,45,550.0,21,43,650.0,21,100.0,0.1818,0,
ES-TM_1,2025-12-04,70,28,1,0.0,42,50.0,23,20,6175.0,11,6125.0,12.25,1,"delta=+6,125 (1225% of dirty_net)"
ES-TM_10,2025-12-04,49,18,1,0.0,31,62.5,21,11,3000.0,10,2937.5,5.875,1,"delta=+2,938 (588% of dirty_net)"
ES-TM_2,2025-12-04,49,18,1,0.0,31,100.0,21,11,2925.0,10,2825.0,5.65,1,"delta=+2,825 (565% of dirty_net)"
ES-TM_3,2025-12-04,28,0,0,1.0,17,-1350.0,9,17,-1350.0,9,0.0,0.0,0,
ES-TM_5,2025-12-04,3,0,0,0.667,1,-262.5,0,1,-262.5,0,0.0,0.0,0,
ES-TM_6,2025-12-04,24,0,0,1.0,16,-1200.0,11,16,-1200.0,11,0.0,0.0,0,
ES-TM_7,2025-12-04,151,0,0,0.954,94,-487.5,60,94,-487.5,60,0.0,0.0,0,
ES-TM_8,2025-12-04,1,0,0,1.0,0,0,0,0,0,0,0,0.0,0,
ES-TM_9,2025-12-04,14,7,1,0.0,7,-5137.5,0,3,1725.0,2,6862.5,1.3358,1,"delta=+6,862 (134% of dirty_net)"
ES-TS_2,2025-12-04,61,1,0,0.852,39,-4550.0,24,36,-1762.5,14,2787.5,0.6126,1,"delta=+2,788 (61% of dirty_net)"
ES-TS_3,2025-12-04,31,0,0,0.806,19,-2587.5,9,19,-2587.5,9,0.0,0.0,0,
ES-TS_4,2025-12-04,96,0,0,0.896,65,-425.0,47,65,-425.0,47,0.0,0.0,0,
ES-TS_5,2025-12-04,110,0,0,0.936,73,-637.5,47,73,-637.5,47,0.0,0.0,0,
ES-TS_6,2025-12-04,116,1,0,0.966,77,-150.0,63,76,112.5,61,262.5,0.525,1,delta=+262 (52% of dirty_net)
ES-TS_7,2025-12-04,8,0,0,1.0,6,1325.0,6,6,1325.0,6,0.0,0.0,0,
ES_PB_2,2025-12-04,108,1,0,0.981,66,1437.5,35,64,1275.0,33,-162.5,0.113,0,
ES_PB_3,2025-12-04,98,1,0,0.969,58,-12.5,31,56,-112.5,29,-100.0,0.2,0,
IPSPB1,2025-12-04,6,0,0,1.0,3,-2325.0,1,3,-2325.0,1,0.0,0.0,0,
IPSTMUD1,2025-12-04,15,0,0,1.0,9,-100.0,5,9,-100.0,5,0.0,0.0,0,
IPS_TM_10,2025-12-04,54,0,0,0.907,35,9700.0,19,35,9700.0,19,0.0,0.0,0,
IPS_TM_11,2025-12-04,127,3,0,0.929,75,-150009649.01,40,73,527806242.83,45,677815891.84,4.5185,1,"delta=+677,815,892 (452% of dirty_net)"
IPS_TM_12,2025-12-04,8,0,0,1.0,5,450.0,3,5,450.0,3,0.0,0.0,0,
IPS_TM_13,2025-12-04,6,0,0,1.0,3,-2325.0,1,3,-2325.0,1,0.0,0.0,0,
IPS_TM_3,2025-12-04,22,0,0,1.0,13,475.0,8,13,475.0,8,0.0,0.0,0,
IPS_TM_5dupli,2025-12-04,49,0,0,0.959,28,10700.0,17,28,10700.0,17,0.0,0.0,0,
IPS_TM_6,2025-12-04,20,0,0,1.0,12,-7700.0,5,12,-7700.0,5,0.0,0.0,0,
IPS_TM_7,2025-12-04,21,0,0,0.952,13,100.0,7,13,100.0,7,0.0,0.0,0,
IPS_TM_8,2025-12-04,69,0,0,0.971,39,14050.0,21,39,14050.0,21,0.0,0.0,0,
PB_1,2025-12-04,51,0,0,0.824,29,6600.0,15,29,6600.0,15,0.0,0.0,0,
PB_3,2025-12-04,175,1,0,0.983,98,-1120.0,41,98,-620.0,50,500.0,0.4464,1,delta=+500 (45% of dirty_net)
T-S_production,2025-12-04,82,3,0,0.841,52,2262.5,37,48,-1050.0,27,-3312.5,1.4641,1,"delta=-3,312 (146% of dirty_net)"
TM_10,2025-12-04,44,18,1,0.0,26,-9550.0,13,13,-3975.0,7,5575.0,0.5838,1,"delta=+5,575 (58% of dirty_net)"
TM_11,2025-12-04,22,0,0,1.0,12,-805.0,6,12,-805.0,6,0.0,0.0,0,
TM_2,2025-12-04,389,143,1,0.0,247,-150095904.61,142,141,-229892025.01,69,-79796120.4,0.5316,1,"delta=-79,796,120 (53% of dirty_net)"
TM_3,2025-12-04,19,0,0,1.0,11,-1975.0,6,11,-1975.0,6,0.0,0.0,0,
TM_6,2025-12-04,25,0,0,1.0,16,-2125.0,10,16,-2125.0,10,0.0,0.0,0,
TM_7,2025-12-04,37,0,0,0.946,21,-9375.0,10,21,-9375.0,10,0.0,0.0,0,
TM_9,2025-12-04,7,3,1,0.0,4,-610.0,2,1,-1680.0,0,-1070.0,1.7541,1,"delta=-1,070 (175% of dirty_net)"
TM_D-R-1_1,2025-12-04,161,0,0,0.994,110,4980.0,91,110,4980.0,91,0.0,0.0,0,
TM_D-R-1_2,2025-12-04,126,0,0,0.992,83,505.0,65,83,505.0,65,0.0,0.0,0,
TM_U-D-1_1,2025-12-04,218,2,0,0.968,149,-2870.0,106,142,4090.0,95,6960.0,2.4251,1,"delta=+6,960 (243% of dirty_net)"
TS_2,2025-12-04,13,0,0,0.923,7,-12475.0,3,7,-12475.0,3,0.0,0.0,0,
TS_3,2025-12-04,35,1,0,0.943,24,4805.0,20,20,8045.0,15,3240.0,0.6743,1,"delta=+3,240 (67% of dirty_net)"
TS_5,2025-12-04,290,1,0,0.945,194,225184067.01,95,192,225185147.01,96,1080.0,0.0,0,
TS_6,2025-12-04,278,0,0,0.939,183,325849602.82,111,183,325849602.82,111,0.0,0.0,0,
TS_7,2025-12-04,6,0,0,1.0,4,205.0,3,4,205.0,3,0.0,0.0,0,
Tsufim-Prod,2025-12-04,23,5,0,0.478,14,-775.0,8,11,3575.0,9,4350.0,5.6129,1,"delta=+4,350 (561% of dirty_net)"
V_sim16,2025-12-04,188,0,0,0.989,123,-10475.0,90,123,-10475.0,90,0.0,0.0,0,
3Q_sim13,2025-12-05,10,2,0,0.7,5,-630.0,0,3,570.0,3,1200.0,1.9048,1,"delta=+1,200 (190% of dirty_net)"
3Q_sim14,2025-12-05,80,1,0,0.675,42,-3090.0,14,42,-2700.0,14,390.0,0.1262,0,
3Q_sim15,2025-12-05,20,0,0,0.8,11,-1410.0,5,11,-1410.0,5,0.0,0.0,0,
3Q_sim19,2025-12-05,3,0,0,1.0,2,80.0,1,2,80.0,1,0.0,0.0,0,
3Q_sim7,2025-12-05,5,0,0,0.4,3,50.0,1,3,50.0,1,0.0,0.0,0,
ES-IPS_TM_11,2025-12-05,94,4,0,0.915,90,-3112.5,24,86,-5962.5,31,-2850.0,0.9157,1,"delta=-2,850 (92% of dirty_net)"
ES-IPS_TM_12,2025-12-05,27,0,0,1.0,15,462.5,4,15,462.5,4,0.0,0.0,0,
ES-IPS_TM_13,2025-12-05,12,0,0,1.0,8,525.0,5,8,525.0,5,0.0,0.0,0,
ES-IPS_TM_3,2025-12-05,34,0,0,0.971,21,1612.5,13,21,1612.5,13,0.0,0.0,0,
ES-IPS_TM_5,2025-12-05,623,2,0,0.783,319,-12537.5,127,317,-13962.5,113,-1425.0,0.1137,0,
ES-IPS_TM_5dupl,2025-12-05,70,1,0,0.957,45,637.5,31,44,-2062.5,27,-2700.0,4.2353,1,"delta=-2,700 (424% of dirty_net)"
ES-IPS_TM_6,2025-12-05,38,0,0,1.0,26,2662.5,20,26,2662.5,20,0.0,0.0,0,
ES-IPS_TM_7,2025-12-05,23,0,0,0.913,14,1862.5,9,14,1862.5,9,0.0,0.0,0,
ES-IPS_TM_8,2025-12-05,189,5,0,0.921,99,-5825.0,22,95,-7150.0,29,-1325.0,0.2275,1,"delta=-1,325 (23% of dirty_net)"
ES-PB_1,2025-12-05,60,1,0,0.95,36,1137.5,19,35,-662.5,15,-1800.0,1.5824,1,"delta=-1,800 (158% of dirty_net)"
ES-TM_1,2025-12-05,58,24,1,0.0,33,-125.0,16,18,-4637.5,4,-4512.5,9.025,1,"delta=-4,512 (902% of dirty_net)"
ES-TM_10,2025-12-05,56,19,1,0.0,37,4087.5,31,15,4737.5,7,650.0,0.159,0,
ES-TM_2,2025-12-05,58,20,1,0.0,38,4012.5,31,16,5725.0,7,1712.5,0.4268,1,"delta=+1,712 (43% of dirty_net)"
ES-TM_3,2025-12-05,34,0,0,0.971,21,1712.5,13,21,1712.5,13,0.0,0.0,0,
ES-TM_5,2025-12-05,1787,5,0,0.603,908,-33725.0,276,906,-38300.0,249,-4575.0,0.1357,0,
ES-TM_6,2025-12-05,38,0,0,1.0,26,3462.5,20,26,3462.5,20,0.0,0.0,0,
ES-TM_7,2025-12-05,147,1,0,0.891,92,212.5,61,90,-2187.5,51,-2400.0,4.8,1,"delta=-2,400 (480% of dirty_net)"
ES-TM_8,2025-12-05,1737,1,0,0.604,884,-30787.5,269,883,-33037.5,295,-2250.0,0.0731,0,
ES-TM_9,2025-12-05,11,4,1,0.0,7,1900.0,5,3,262.5,2,-1637.5,0.8618,1,"delta=-1,638 (86% of dirty_net)"
ES-TS_2,2025-12-05,46,0,0,0.891,33,4537.5,29,33,4537.5,29,0.0,0.0,0,
ES-TS_3,2025-12-05,29,0,0,0.828,20,1775.0,18,20,1775.0,18,0.0,0.0,0,
ES-TS_4,2025-12-05,114,1,0,0.912,78,-925.0,56,75,-4475.0,28,-3550.0,3.8378,1,"delta=-3,550 (384% of dirty_net)"
ES-TS_5,2025-12-05,120,1,0,0.933,82,750.0,56,78,-2837.5,33,-3587.5,4.7833,1,"delta=-3,588 (478% of dirty_net)"
ES-TS_6,2025-12-05,127,1,0,0.937,85,75.0,67,82,-3437.5,35,-3512.5,7.025,1,"delta=-3,512 (702% of dirty_net)"
ES_PB_2,2025-12-05,108,1,0,0.981,64,562.5,32,61,2200.0,31,1637.5,2.9111,1,"delta=+1,638 (291% of dirty_net)"
ES_PB_3,2025-12-05,111,2,0,0.955,64,-287.5,35,63,1012.5,40,1300.0,2.6,1,"delta=+1,300 (260% of dirty_net)"
IPSPB1,2025-12-05,9,0,0,0.889,5,-16175.0,0,5,-16175.0,0,0.0,0.0,0,
IPSTMUD1,2025-12-05,24,0,0,1.0,15,-2100.0,9,15,-2100.0,9,0.0,0.0,0,
IPS_TM_10,2025-12-05,47,0,0,0.936,28,10900.0,20,28,10900.0,20,0.0,0.0,0,
IPS_TM_11,2025-12-05,176,1,0,0.92,110,452683500.82,59,110,-152550917.21,50,-605234418.03,1.337,1,"delta=-605,234,418 (134% of dirty_net)"
IPS_TM_12,2025-12-05,6,0,0,0.833,5,-11975.0,0,5,-11975.0,0,0.0,0.0,0,
IPS_TM_13,2025-12-05,9,0,0,0.889,5,-16175.0,0,5,-16175.0,0,0.0,0.0,0,
IPS_TM_3,2025-12-05,19,0,0,1.0,9,-7850.0,0,9,-7850.0,0,0.0,0.0,0,
IPS_TM_5dupli,2025-12-05,47,0,0,0.936,28,10900.0,20,28,10900.0,20,0.0,0.0,0,
IPS_TM_6,2025-12-05,18,0,0,1.0,9,-8900.0,1,9,-8900.0,1,0.0,0.0,0,
IPS_TM_7,2025-12-05,24,0,0,0.958,14,-310.0,7,14,-310.0,7,0.0,0.0,0,
IPS_TM_8,2025-12-05,110,0,0,0.982,60,-6825.0,27,60,-6825.0,27,0.0,0.0,0,
